question_type,dataset,family,model,prompt,calib_size,transfer_type,target,source,median_acc,raw_acc,delta_acc,median_bias,raw_bias,delta_bias,median_rstd,raw_rstd,delta_rstd
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,zeroshot,200,cross-dataset,MMLU-HUMANITIES,MMLU-STEM,0.6742826780021254,0.6639744952178533,0.010308182784272035,,,,0.11605083857298137,0.07235103810223606,0.043699800470745315
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,zeroshot,20,cross-dataset,MMLU-HUMANITIES,MMLU-STEM,0.5761955366631243,0.5785334750265675,-0.002337938363443204,,,,0.12872796331227537,0.1285899168936725,0.00013804641860287736
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,zeroshot,200,cross-dataset,MMLU-HUMANITIES,MMLU-STEM,0.5754516471838469,0.5785334750265675,-0.003081827842720597,,,,0.12487509290798063,0.1285899168936725,-0.0037148239856918674
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,zeroshot,20,cross-dataset,MMLU-HUMANITIES,MMLU-STEM,0.5972369819341127,0.601912858660999,-0.004675876726886297,,,,0.09723785220233902,0.09098611329784109,0.006251738904497928
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,zeroshot,200,cross-dataset,MMLU-HUMANITIES,MMLU-STEM,0.5972369819341127,0.601912858660999,-0.004675876726886297,,,,0.09578377092160342,0.09098611329784109,0.00479765762376233
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,zeroshot,20,cross-dataset,MMLU-HUMANITIES,MMLU-SOCIAL_SCI,0.6236981934112646,0.6399574920297556,-0.016259298618490958,,,,0.12883130463947262,0.07832465180833362,0.050506652831139004
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,zeroshot,200,cross-dataset,MMLU-HUMANITIES,MMLU-SOCIAL_SCI,0.6365568544102019,0.6399574920297556,-0.0034006376195536703,,,,0.11902036674625044,0.07832465180833362,0.04069571493791682
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,zeroshot,20,cross-dataset,MMLU-HUMANITIES,MMLU-SOCIAL_SCI,0.6682252922422954,0.6639744952178533,0.004250797024442088,,,,0.1337304997862406,0.07235103810223606,0.061379461684004544
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,zeroshot,200,cross-dataset,MMLU-HUMANITIES,MMLU-SOCIAL_SCI,0.6686503719447396,0.6639744952178533,0.004675876726886297,,,,0.13299621607745354,0.07235103810223606,0.060645177975217485
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,zeroshot,20,cross-dataset,MMLU-HUMANITIES,MMLU-SOCIAL_SCI,0.5760892667375133,0.5785334750265675,-0.0024442082890542283,,,,0.14149679327403875,0.1285899168936725,0.01290687638036625
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,zeroshot,200,cross-dataset,MMLU-HUMANITIES,MMLU-SOCIAL_SCI,0.575557917109458,0.5785334750265675,-0.0029755579171094615,,,,0.13917211217105885,0.1285899168936725,0.010582195277386353
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,zeroshot,20,cross-dataset,MMLU-HUMANITIES,MMLU-SOCIAL_SCI,0.5963868225292243,0.601912858660999,-0.005526036131774714,,,,0.10691813054322907,0.09098611329784109,0.01593201724538798
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,zeroshot,200,cross-dataset,MMLU-HUMANITIES,MMLU-SOCIAL_SCI,0.5964930924548353,0.601912858660999,-0.00541976620616369,,,,0.10735862402888748,0.09098611329784109,0.016372510731046383
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,zeroshot,20,cross-dataset,MMLU-HUMANITIES,MMLU-OTHERS,0.6201912858660998,0.6399574920297556,-0.019766206163655764,,,,0.11357833492426773,0.07832465180833362,0.03525368311593412
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,zeroshot,200,cross-dataset,MMLU-HUMANITIES,MMLU-OTHERS,0.6371944739638682,0.6399574920297556,-0.0027630180658874126,,,,0.10756350147696522,0.07832465180833362,0.029238849668631606
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,zeroshot,20,cross-dataset,MMLU-HUMANITIES,MMLU-OTHERS,0.6684378320935175,0.6639744952178533,0.004463336875664137,,,,0.1319768277069385,0.07235103810223606,0.05962578960470244
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,zeroshot,200,cross-dataset,MMLU-HUMANITIES,MMLU-OTHERS,0.6697130712008501,0.6639744952178533,0.005738575982996763,,,,0.12905716844496729,0.07235103810223606,0.056706130342731226
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,zeroshot,20,cross-dataset,MMLU-HUMANITIES,MMLU-OTHERS,0.5706695005313497,0.5785334750265675,-0.007863974495217807,,,,0.139550725708591,0.1285899168936725,0.01096080881491851
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,zeroshot,200,cross-dataset,MMLU-HUMANITIES,MMLU-OTHERS,0.5730074388947928,0.5785334750265675,-0.005526036131774714,,,,0.13056136064492319,0.1285899168936725,0.00197144375125069
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,zeroshot,20,cross-dataset,MMLU-HUMANITIES,MMLU-OTHERS,0.5950053134962805,0.601912858660999,-0.006907545164718476,,,,0.1076754830062484,0.09098611329784109,0.0166893697084073
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,zeroshot,200,cross-dataset,MMLU-HUMANITIES,MMLU-OTHERS,0.5957492029755579,0.601912858660999,-0.006163655685441083,,,,0.10471675054226039,0.09098611329784109,0.013730637244419294
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,zeroshot,20,cross-model,gemma-3-27b-pt,gemma-3-27b-it,0.5443145589798087,0.6399574920297556,-0.09564293304994687,,,,0.26824279577338395,0.07832465180833362,0.18991814396505033
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,zeroshot,200,cross-model,gemma-3-27b-pt,gemma-3-27b-it,0.5573857598299681,0.6399574920297556,-0.08257173219978753,,,,0.25712124246861456,0.07832465180833362,0.17879659066028095
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,zeroshot,20,cross-model,gemma-3-27b-pt,gemma-3-12b-pt,0.620297555791711,0.6399574920297556,-0.01965993623804463,,,,0.0985195302876582,0.07832465180833362,0.02019487847932458
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,zeroshot,200,cross-model,gemma-3-27b-pt,gemma-3-12b-pt,0.618490967056323,0.6399574920297556,-0.0214665249734326,,,,0.08122459776448537,0.07832465180833362,0.002899945956151756
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,zeroshot,20,cross-model,gemma-3-27b-pt,gemma-3-12b-it,0.6070138150903295,0.6399574920297556,-0.032943676939426125,,,,0.16773114131027522,0.07832465180833362,0.0894064895019416
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,zeroshot,200,cross-model,gemma-3-27b-pt,gemma-3-12b-it,0.626673751328374,0.6399574920297556,-0.013283740701381608,,,,0.138716118785349,0.07832465180833362,0.06039146697701539
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,zeroshot,20,cross-model,gemma-3-27b-it,gemma-3-27b-pt,0.6659936238044634,0.6639744952178533,0.0020191285866100195,,,,0.07662973870724663,0.07235103810223606,0.004278700605010566
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,zeroshot,200,cross-model,gemma-3-27b-it,gemma-3-27b-pt,0.6660998937300744,0.6639744952178533,0.002125398512221044,,,,0.07400198129565916,0.07235103810223606,0.001650943193423099
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,zeroshot,20,cross-model,gemma-3-27b-it,gemma-3-12b-pt,0.6646121147715197,0.6639744952178533,0.0006376195536663687,,,,0.07466498380473649,0.07235103810223606,0.0023139457025004306
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,zeroshot,200,cross-model,gemma-3-27b-it,gemma-3-12b-pt,0.6650371944739639,0.6639744952178533,0.0010626992561105775,,,,0.07348660239729907,0.07235103810223606,0.0011355642950630074
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,zeroshot,20,cross-model,gemma-3-27b-it,gemma-3-12b-it,0.6726886291179596,0.6639744952178533,0.008714133900106225,,,,0.0764544623870864,0.07235103810223606,0.004103424284850346
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,zeroshot,200,cross-model,gemma-3-27b-it,gemma-3-12b-it,0.6747077577045696,0.6639744952178533,0.010733262486716244,,,,0.06888559740184665,0.07235103810223606,-0.0034654407003894133
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,zeroshot,20,cross-model,gemma-3-12b-pt,gemma-3-27b-pt,0.5769394261424017,0.5785334750265675,-0.0015940488841658107,,,,0.13969522213573493,0.1285899168936725,0.011105305242062435
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,zeroshot,200,cross-model,gemma-3-12b-pt,gemma-3-27b-pt,0.5770456960680127,0.5785334750265675,-0.0014877789585547863,,,,0.1316795389769667,0.1285899168936725,0.003089622083294191
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,zeroshot,20,cross-model,gemma-3-12b-pt,gemma-3-27b-it,0.5,0.5785334750265675,-0.07853347502656749,,,,0.2791763391605985,0.1285899168936725,0.15058642226692598
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,zeroshot,200,cross-model,gemma-3-12b-pt,gemma-3-27b-it,0.5065887353878853,0.5785334750265675,-0.0719447396386822,,,,0.26369961567239714,0.1285899168936725,0.13510969877872464
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,zeroshot,20,cross-model,gemma-3-12b-pt,gemma-3-12b-it,0.5533475026567481,0.5785334750265675,-0.025185972369819343,,,,0.20201530341173088,0.1285899168936725,0.07342538651805838
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,zeroshot,200,cross-model,gemma-3-12b-pt,gemma-3-12b-it,0.5620616365568545,0.5785334750265675,-0.016471838469713007,,,,0.17246866583459347,0.1285899168936725,0.043878748940920975
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,zeroshot,20,cross-model,gemma-3-12b-it,gemma-3-27b-pt,0.6017003188097768,0.601912858660999,-0.0002125398512221599,,,,0.09286195586493468,0.09098611329784109,0.001875842567093583
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,zeroshot,200,cross-model,gemma-3-12b-it,gemma-3-27b-pt,0.6012752391073326,0.601912858660999,-0.0006376195536663687,,,,0.0921776791717107,0.09098611329784109,0.0011915658738696072
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,zeroshot,20,cross-model,gemma-3-12b-it,gemma-3-27b-it,0.5892667375132837,0.601912858660999,-0.012646121147715239,,,,0.11790174072675375,0.09098611329784109,0.026915627428912653
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,zeroshot,200,cross-model,gemma-3-12b-it,gemma-3-27b-it,0.5900106269925611,0.601912858660999,-0.011902231668437846,,,,0.11471502887973975,0.09098611329784109,0.023728915581898657
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,zeroshot,20,cross-model,gemma-3-12b-it,gemma-3-12b-pt,0.6014877789585548,0.601912858660999,-0.0004250797024442088,,,,0.0930428342096894,0.09098611329784109,0.002056720911848303
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,zeroshot,200,cross-model,gemma-3-12b-it,gemma-3-12b-pt,0.6010626992561106,0.601912858660999,-0.0008501594048884176,,,,0.09236776743226105,0.09098611329784109,0.0013816541344199573
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,zeroshot,20,cross-prompt,zeroshot,instronly,0.6196599362380446,0.6399574920297556,-0.020297555791710997,,,,0.14135465634761574,0.07832465180833362,0.06303000453928212
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,zeroshot,200,cross-prompt,zeroshot,instronly,0.6350690754516471,0.6399574920297556,-0.0048884165781084565,,,,0.11107012100397473,0.07832465180833362,0.032745469195641114
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,zeroshot,20,cross-prompt,zeroshot,instronly,0.665143464399575,0.6639744952178533,0.001168969181721602,,,,0.10923085904702803,0.07235103810223606,0.036879820944791974
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,zeroshot,200,cross-prompt,zeroshot,instronly,0.6720510095642933,0.6639744952178533,0.008076514346439967,,,,0.08459261146989397,0.07235103810223606,0.01224157336765791
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,zeroshot,20,cross-prompt,zeroshot,instronly,0.5513283740701382,0.5785334750265675,-0.02720510095642925,,,,0.19388661209525482,0.1285899168936725,0.06529669520158232
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,zeroshot,200,cross-prompt,zeroshot,instronly,0.5506907545164719,0.5785334750265675,-0.02784272051009562,,,,0.20537521879902193,0.1285899168936725,0.07678530190534943
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,zeroshot,20,cross-prompt,zeroshot,instronly,0.5911795961742827,0.601912858660999,-0.010733262486716244,,,,0.07319277889680671,0.09098611329784109,-0.01779333440103438
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,zeroshot,200,cross-prompt,zeroshot,instronly,0.5929861849096706,0.601912858660999,-0.008926673751328384,,,,0.05170672160325757,0.09098611329784109,-0.03927939169458352
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,zeroshot,20,cross-prompt,zeroshot,fewshot,0.6211477151965994,0.6399574920297556,-0.01880977683315621,,,,0.12598420795284326,0.07832465180833362,0.047659556144509646
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,zeroshot,200,cross-prompt,zeroshot,fewshot,0.6436769394261423,0.6399574920297556,0.0037194473963867436,,,,0.080353805379706,0.07832465180833362,0.0020291535713723857
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,zeroshot,20,cross-prompt,zeroshot,fewshot,0.6666312433581296,0.6639744952178533,0.002656748140276277,,,,0.0911023036997386,0.07235103810223606,0.018751265597502537
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,zeroshot,200,cross-prompt,zeroshot,fewshot,0.6780021253985122,0.6639744952178533,0.01402763018065889,,,,0.07110952440724996,0.07235103810223606,-0.001241513694986096
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,zeroshot,20,cross-prompt,zeroshot,fewshot,0.5705632306057387,0.5785334750265675,-0.007970244420828831,,,,0.13748512121469364,0.1285899168936725,0.008895204321021144
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,zeroshot,200,cross-prompt,zeroshot,fewshot,0.575557917109458,0.5785334750265675,-0.0029755579171094615,,,,0.12245590116036174,0.1285899168936725,-0.006134015733310752
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,zeroshot,20,cross-prompt,zeroshot,fewshot,0.5927736450584484,0.601912858660999,-0.009139213602550544,,,,0.08383762890463076,0.09098611329784109,-0.007148484393210336
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,zeroshot,200,cross-prompt,zeroshot,fewshot,0.5935175345377258,0.601912858660999,-0.008395324123273151,,,,0.07796655951633258,0.09098611329784109,-0.013019553781508514
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,instronly,20,cross-dataset,MMLU-HUMANITIES,MMLU-STEM,0.6207226354941551,0.6191285866099894,0.0015940488841656997,,,,0.07988029973825334,0.07010150867145071,0.009778791066802628
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,instronly,200,cross-dataset,MMLU-HUMANITIES,MMLU-STEM,0.6212539851222103,0.6191285866099894,0.002125398512220933,,,,0.06136281351577373,0.07010150867145071,-0.008738695155676976
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,instronly,20,cross-dataset,MMLU-HUMANITIES,MMLU-STEM,0.6668437832093517,0.6624867162592987,0.004357066950053001,,,,0.09939191604461277,0.10501954639307856,-0.0056276303484657925
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,instronly,200,cross-dataset,MMLU-HUMANITIES,MMLU-STEM,0.667375132837407,0.6624867162592987,0.0048884165781083455,,,,0.09951040097416985,0.10501954639307856,-0.005509145418908706
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,instronly,20,cross-dataset,MMLU-HUMANITIES,MMLU-STEM,0.5803400637619553,0.581509032943677,-0.001168969181721602,,,,0.11566009989957757,0.12212608474021004,-0.006465984840632474
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,instronly,200,cross-dataset,MMLU-HUMANITIES,MMLU-STEM,0.5842720510095643,0.581509032943677,0.0027630180658873016,,,,0.1092544601684614,0.12212608474021004,-0.012871624571748647
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,instronly,20,cross-dataset,MMLU-HUMANITIES,MMLU-STEM,0.5876726886291179,0.5870350690754517,0.0006376195536662577,,,,0.11450095123461485,0.12451568922452108,-0.010014737989906236
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,instronly,200,cross-dataset,MMLU-HUMANITIES,MMLU-STEM,0.5879914984059511,0.5870350690754517,0.000956429330499442,,,,0.11581060398977333,0.12451568922452108,-0.00870508523474775
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,instronly,20,cross-dataset,MMLU-HUMANITIES,MMLU-SOCIAL_SCI,0.6178533475026569,0.6191285866099894,-0.0012752391073325153,,,,0.08150200497327023,0.07010150867145071,0.011400496301819524
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,instronly,200,cross-dataset,MMLU-HUMANITIES,MMLU-SOCIAL_SCI,0.6174282678002125,0.6191285866099894,-0.0017003188097768351,,,,0.07453975483390377,0.07010150867145071,0.004438246162453058
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,instronly,20,cross-dataset,MMLU-HUMANITIES,MMLU-SOCIAL_SCI,0.6655685441020192,0.6624867162592987,0.003081827842720486,,,,0.10690015236853978,0.10501954639307856,0.0018806059754612192
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,instronly,200,cross-dataset,MMLU-HUMANITIES,MMLU-SOCIAL_SCI,0.6671625929861849,0.6624867162592987,0.004675876726886186,,,,0.10633745125685623,0.10501954639307856,0.0013179048637776691
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,instronly,20,cross-dataset,MMLU-HUMANITIES,MMLU-SOCIAL_SCI,0.5798087141339001,0.581509032943677,-0.0017003188097768351,,,,0.12438180787973269,0.12212608474021004,0.0022557231395226446
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,instronly,200,cross-dataset,MMLU-HUMANITIES,MMLU-SOCIAL_SCI,0.5812964930924549,0.581509032943677,-0.00021253985122204888,,,,0.1252789623644801,0.12212608474021004,0.0031528776242700646
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,instronly,20,cross-dataset,MMLU-HUMANITIES,MMLU-SOCIAL_SCI,0.5874601487778959,0.5870350690754517,0.0004250797024442088,,,,0.12321018693558351,0.12451568922452108,-0.0013055022889375684
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,instronly,200,cross-dataset,MMLU-HUMANITIES,MMLU-SOCIAL_SCI,0.5876726886291179,0.5870350690754517,0.0006376195536662577,,,,0.1193586914433986,0.12451568922452108,-0.005156997781122483
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,instronly,20,cross-dataset,MMLU-HUMANITIES,MMLU-OTHERS,0.6150903294367694,0.6191285866099894,-0.004038257173219928,,,,0.07874609066145333,0.07010150867145071,0.00864458199000262
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,instronly,200,cross-dataset,MMLU-HUMANITIES,MMLU-OTHERS,0.6168969181721573,0.6191285866099894,-0.0022316684378320684,,,,0.06850813384219544,0.07010150867145071,-0.0015933748292552702
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,instronly,20,cross-dataset,MMLU-HUMANITIES,MMLU-OTHERS,0.6656748140276302,0.6624867162592987,0.0031880977683315104,,,,0.10279641071061082,0.10501954639307856,-0.002223135682467736
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,instronly,200,cross-dataset,MMLU-HUMANITIES,MMLU-OTHERS,0.6663124335812965,0.6624867162592987,0.003825717321997879,,,,0.10238279346971679,0.10501954639307856,-0.002636752923361768
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,instronly,20,cross-dataset,MMLU-HUMANITIES,MMLU-OTHERS,0.5765143464399575,0.581509032943677,-0.004994686503719481,,,,0.12503084370035528,0.12212608474021004,0.0029047589601452345
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,instronly,200,cross-dataset,MMLU-HUMANITIES,MMLU-OTHERS,0.5806588735387885,0.581509032943677,-0.0008501594048884176,,,,0.12090355683015572,0.12212608474021004,-0.0012225279100543246
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,instronly,20,cross-dataset,MMLU-HUMANITIES,MMLU-OTHERS,0.5865037194473963,0.5870350690754517,-0.0005313496280553442,,,,0.11876362126368778,0.12451568922452108,-0.005752067960833301
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,instronly,200,cross-dataset,MMLU-HUMANITIES,MMLU-OTHERS,0.5870350690754517,0.5870350690754517,0.0,,,,0.11878097631803639,0.12451568922452108,-0.005734712906484696
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,instronly,20,cross-model,gemma-3-27b-pt,gemma-3-27b-it,0.4924548352816153,0.6191285866099894,-0.12667375132837405,,,,0.2898533080810648,0.07010150867145071,0.2197517994096141
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,instronly,200,cross-model,gemma-3-27b-pt,gemma-3-27b-it,0.5014877789585548,0.6191285866099894,-0.11764080765143459,,,,0.278569418888836,0.07010150867145071,0.2084679102173853
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,instronly,20,cross-model,gemma-3-27b-pt,gemma-3-12b-pt,0.6066950053134963,0.6191285866099894,-0.01243358129649308,,,,0.08385757680881242,0.07010150867145071,0.013756068137361716
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,instronly,200,cross-model,gemma-3-27b-pt,gemma-3-12b-pt,0.6038257173219979,0.6191285866099894,-0.015302869287991516,,,,0.08015366934078594,0.07010150867145071,0.01005216066933523
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,instronly,20,cross-model,gemma-3-27b-pt,gemma-3-12b-it,0.5683315621679065,0.6191285866099894,-0.050797024442082894,,,,0.1895430537660113,0.07010150867145071,0.11944154509456059
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,instronly,200,cross-model,gemma-3-27b-pt,gemma-3-12b-it,0.573326248671626,0.6191285866099894,-0.04580233793836341,,,,0.16929649881100045,0.07010150867145071,0.09919499013954974
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,instronly,20,cross-model,gemma-3-27b-it,gemma-3-27b-pt,0.6642933049946865,0.6624867162592987,0.0018065887353878596,,,,0.10573861218208934,0.10501954639307856,0.0007190657890107782
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,instronly,200,cross-model,gemma-3-27b-it,gemma-3-27b-pt,0.6649309245483528,0.6624867162592987,0.0024442082890541172,,,,0.10549441542573579,0.10501954639307856,0.0004748690326572269
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,instronly,20,cross-model,gemma-3-27b-it,gemma-3-12b-pt,0.6642933049946865,0.6624867162592987,0.0018065887353878596,,,,0.10200604036356371,0.10501954639307856,-0.003013506029514848
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,instronly,200,cross-model,gemma-3-27b-it,gemma-3-12b-pt,0.6646121147715197,0.6624867162592987,0.002125398512221044,,,,0.10157522783933569,0.10501954639307856,-0.0034443185537428728
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,instronly,20,cross-model,gemma-3-27b-it,gemma-3-12b-it,0.6682252922422954,0.6624867162592987,0.005738575982996763,,,,0.09038602587875827,0.10501954639307856,-0.014633520514320292
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,instronly,200,cross-model,gemma-3-27b-it,gemma-3-12b-it,0.6689691817215728,0.6624867162592987,0.006482465462274156,,,,0.08660064787986019,0.10501954639307856,-0.018418898513218374
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,instronly,20,cross-model,gemma-3-12b-pt,gemma-3-27b-pt,0.5800212539851222,0.581509032943677,-0.0014877789585547863,,,,0.1429813731951755,0.12212608474021004,0.020855288454965468
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,instronly,200,cross-model,gemma-3-12b-pt,gemma-3-27b-pt,0.5825717321997874,0.581509032943677,0.0010626992561104665,,,,0.13286742935079016,0.12212608474021004,0.010741344610580114
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,instronly,20,cross-model,gemma-3-12b-pt,gemma-3-27b-it,0.48214665249734323,0.581509032943677,-0.09936238044633372,,,,0.287882765797751,0.12212608474021004,0.165756681057541
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,instronly,200,cross-model,gemma-3-12b-pt,gemma-3-27b-it,0.49330499468650374,0.581509032943677,-0.08820403825717321,,,,0.2761335835409013,0.12212608474021004,0.15400749880069126
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,instronly,20,cross-model,gemma-3-12b-pt,gemma-3-12b-it,0.5136025504782147,0.581509032943677,-0.06790648246546227,,,,0.22011512596940788,0.12212608474021004,0.09798904122919784
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,instronly,200,cross-model,gemma-3-12b-pt,gemma-3-12b-it,0.5310308182784271,0.581509032943677,-0.05047821466524982,,,,0.18177259554426184,0.12212608474021004,0.0596465108040518
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,instronly,20,cross-model,gemma-3-12b-it,gemma-3-27b-pt,0.5876726886291179,0.5870350690754517,0.0006376195536662577,,,,0.12354219809898404,0.12451568922452108,-0.000973491125537046
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,instronly,200,cross-model,gemma-3-12b-it,gemma-3-27b-pt,0.5880977683315621,0.5870350690754517,0.0010626992561104665,,,,0.12288325044561862,0.12451568922452108,-0.0016324387789024564
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,instronly,20,cross-model,gemma-3-12b-it,gemma-3-27b-it,0.5856535600425079,0.5870350690754517,-0.0013815090329437618,,,,0.11276615868874691,0.12451568922452108,-0.01174953053577417
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,instronly,200,cross-model,gemma-3-12b-it,gemma-3-27b-it,0.5866099893730075,0.5870350690754517,-0.0004250797024442088,,,,0.10902471146948484,0.12451568922452108,-0.015490977755036245
mcq,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,instronly,20,cross-model,gemma-3-12b-it,gemma-3-12b-pt,0.5878852284803401,0.5870350690754517,0.0008501594048884176,,,,0.12154271763022928,0.12451568922452108,-0.002972971594291801
