Question_Type,Dataset,Model_Family,Target_Model,Source_Model,Transfer_Type,Prompt,Batch_Size,median_acc,q25_acc,q75_acc,bias_median,acc_mean,best_acc,worst_acc
YN,ARITH,Llama3,Llama-3.1-8B,Llama-3.1-70B,Cross,fewshot,500,0.7745833333333334,0.7533333333333333,0.7925,0.14875,0.7735416666666667,0.8741666666666666,0.6475
YN,ARITH,Llama3,Llama-3.1-8B,Llama-3.1-70B-Instruct,Cross,fewshot,500,0.8308333333333333,0.735625,0.8604166666666666,0.1416666666666667,0.8003583333333333,0.88,0.5391666666666667
YN,ARITH,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-8B,Cross,fewshot,500,0.83,0.83,0.8383333333333334,0.07166666666666666,0.8329666666666666,0.8491666666666666,0.8283333333333334
YN,ARITH,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-70B,Cross,fewshot,500,0.8075,0.795,0.8083333333333333,0.1275,0.7994499999999999,0.8383333333333334,0.6858333333333333
YN,ARITH,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-70B-Instruct,Cross,fewshot,500,0.83,0.78375,0.8383333333333334,0.08166666666666667,0.8078416666666668,0.85,0.5825
YN,ARITH,Llama3,Llama-3.1-70B,Llama-3.1-8B,Cross,fewshot,500,0.9758333333333333,0.9708333333333333,0.9758333333333333,0.01416666666666666,0.9741249999999999,0.98,0.9683333333333334
YN,ARITH,Llama3,Llama-3.1-70B,Llama-3.1-8B-Instruct,Cross,fewshot,500,0.965,0.9575,0.9658333333333333,0.03166666666666665,0.96065,0.97,0.9366666666666666
YN,ARITH,Llama3,Llama-3.1-70B,Llama-3.1-70B-Instruct,Cross,fewshot,500,0.975,0.9597916666666666,0.98,0.015833333333333352,0.9621000000000001,0.9816666666666667,0.8891666666666667
YN,ARITH,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-8B,Cross,fewshot,500,0.9966666666666667,0.9966666666666667,0.9966666666666667,0.0,0.9966583333333334,0.9966666666666667,0.9958333333333333
YN,ARITH,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-8B-Instruct,Cross,fewshot,500,0.9966666666666667,0.995,0.9966666666666667,0.0,0.9960166666666668,0.9966666666666667,0.995
YN,ARITH,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-70B,Cross,fewshot,500,0.9966666666666667,0.9958333333333333,0.9966666666666667,0.0016666666666666774,0.9963166666666669,0.9966666666666667,0.9941666666666666
YN,BABI,Falcon,Falcon3-3B-Base,Falcon3-3B-Base,Same,zeroshot,500,0.8366666666666667,0.8341666666666666,0.8387616237482117,0.04208333333333332,0.8365865046307236,0.8416666666666667,0.83
YN,BABI,Falcon,Falcon3-3B-Instruct,Falcon3-3B-Instruct,Same,zeroshot,500,0.8333333333333334,0.8325,0.8358333333333333,0.027499999999999997,0.833981822883997,0.8425,0.8306306306306306
YN,BABI,Falcon,Falcon3-10B-Base,Falcon3-10B-Base,Same,zeroshot,500,0.9106531531531532,0.9091666666666667,0.9116666666666666,0.03208333333333331,0.9103856031149368,0.9141666666666667,0.9046025104602511
YN,BABI,Falcon,Falcon3-10B-Instruct,Falcon3-10B-Instruct,Same,zeroshot,500,0.9058333333333334,0.9041666666666667,0.9066666666666666,0.025833333333333347,0.9053833679899136,0.9087749782797567,0.9008333333333334
YN,BABI,Falcon,Falcon3-3B-Base,Falcon3-3B-Instruct,Cross,zeroshot,500,0.5058333333333334,0.5041666666666667,0.51,0.49416666666666664,0.5067250000000001,0.5158333333333334,0.5016666666666667
YN,BABI,Falcon,Falcon3-3B-Base,Falcon3-10B-Base,Cross,zeroshot,500,0.8316666666666667,0.8308333333333333,0.8333333333333334,0.020000000000000004,0.8311333333333333,0.8375,0.82
YN,BABI,Falcon,Falcon3-3B-Base,Falcon3-10B-Instruct,Cross,zeroshot,500,0.8333333333333334,0.830625,0.8366666666666667,0.039583333333333345,0.8299666666666665,0.8408333333333333,0.7408333333333333
YN,BABI,Falcon,Falcon3-3B-Instruct,Falcon3-3B-Base,Cross,zeroshot,500,0.7333333333333333,0.725,0.7433333333333333,0.2633333333333333,0.7333,0.7558333333333334,0.7066666666666667
YN,BABI,Falcon,Falcon3-3B-Instruct,Falcon3-10B-Base,Cross,zeroshot,500,0.6983333333333334,0.6864583333333333,0.7039583333333334,0.30000000000000004,0.6973583333333333,0.7408333333333333,0.6775
YN,BABI,Falcon,Falcon3-3B-Instruct,Falcon3-10B-Instruct,Cross,zeroshot,500,0.7258333333333333,0.7058333333333333,0.7485416666666667,0.27083333333333337,0.7292916666666666,0.7958333333333333,0.6633333333333333
YN,BABI,Falcon,Falcon3-10B-Base,Falcon3-3B-Base,Cross,zeroshot,500,0.9091666666666667,0.9075,0.9116666666666666,0.007499999999999979,0.9091499999999998,0.9125,0.9025
YN,BABI,Falcon,Falcon3-10B-Base,Falcon3-3B-Instruct,Cross,zeroshot,500,0.595,0.5858333333333333,0.60625,0.4,0.5956166666666667,0.6325,0.5608333333333333
YN,BABI,Falcon,Falcon3-10B-Base,Falcon3-10B-Instruct,Cross,zeroshot,500,0.91,0.9033333333333333,0.9116666666666666,0.018333333333333313,0.9066249999999999,0.9133333333333333,0.8525
YN,BABI,Falcon,Falcon3-10B-Instruct,Falcon3-3B-Base,Cross,zeroshot,500,0.9066666666666666,0.9066666666666666,0.9066666666666666,0.026666666666666644,0.9065749999999997,0.9075,0.905
YN,BABI,Falcon,Falcon3-10B-Instruct,Falcon3-3B-Instruct,Cross,zeroshot,500,0.8616666666666667,0.8583333333333333,0.865,0.10833333333333331,0.8608916666666667,0.8708333333333333,0.845
YN,BABI,Falcon,Falcon3-10B-Instruct,Falcon3-10B-Base,Cross,zeroshot,500,0.9066666666666666,0.9058333333333334,0.9066666666666666,0.02166666666666664,0.9063916666666665,0.91,0.9058333333333334
YN,BABI,Gemma3,gemma-3-27b-pt,gemma-3-27b-pt,Same,zeroshot,500,0.8633333333333333,0.8607752504173622,0.865,0.006666666666666682,0.8629252459825022,0.8677824267782427,0.8566666666666667
YN,BABI,Gemma3,gemma-3-27b-it,gemma-3-27b-it,Same,zeroshot,500,0.9241666666666667,0.9227830774523467,0.925,0.028749999999999998,0.9237861466798697,0.9283333333333333,0.9158333333333334
YN,BABI,Gemma3,gemma-3-12b-pt,gemma-3-12b-pt,Same,zeroshot,500,0.7925,0.7891666666666667,0.795,0.12208333333333335,0.7925354050109399,0.8091666666666667,0.7816666666666666
YN,BABI,Gemma3,gemma-3-12b-it,gemma-3-12b-it,Same,zeroshot,500,0.9233783783783784,0.9225,0.925,0.017499999999999988,0.9234949093434787,0.9275,0.9163851351351351
YN,BABI,Gemma3,gemma-3-27b-pt,gemma-3-27b-it,Cross,zeroshot,500,0.8491666666666666,0.8239583333333333,0.8625,0.060000000000000026,0.8335583333333332,0.8658333333333333,0.7641666666666667
YN,BABI,Gemma3,gemma-3-27b-pt,gemma-3-12b-pt,Cross,zeroshot,500,0.775,0.7675,0.8041666666666667,0.17166666666666666,0.7834666666666666,0.8325,0.7416666666666667
YN,BABI,Gemma3,gemma-3-27b-pt,gemma-3-12b-it,Cross,zeroshot,500,0.5283333333333333,0.515,0.5458333333333333,0.46499999999999997,0.5345666666666667,0.6966666666666667,0.49916666666666665
YN,BABI,Gemma3,gemma-3-27b-it,gemma-3-27b-pt,Cross,zeroshot,500,0.9225,0.9225,0.9241666666666667,0.020833333333333343,0.9229833333333332,0.9241666666666667,0.92
YN,BABI,Gemma3,gemma-3-27b-it,gemma-3-12b-pt,Cross,zeroshot,500,0.9091666666666667,0.9091666666666667,0.9141666666666667,0.004166666666666652,0.9113583333333335,0.9166666666666666,0.9091666666666667
YN,BABI,Gemma3,gemma-3-27b-it,gemma-3-12b-it,Cross,zeroshot,500,0.8883333333333333,0.8833333333333333,0.8908333333333334,0.033333333333333326,0.8872250000000002,0.9058333333333334,0.8725
YN,BABI,Gemma3,gemma-3-12b-pt,gemma-3-27b-pt,Cross,zeroshot,500,0.8358333333333333,0.8116666666666666,0.8358333333333333,0.08250000000000002,0.8283166666666664,0.8525,0.8116666666666666
YN,BABI,Gemma3,gemma-3-12b-pt,gemma-3-27b-it,Cross,zeroshot,500,0.7708333333333334,0.7133333333333334,0.8116666666666666,0.1991666666666667,0.7539083333333331,0.8525,0.5858333333333333
YN,BABI,Gemma3,gemma-3-12b-pt,gemma-3-12b-it,Cross,zeroshot,500,0.5958333333333333,0.5758333333333333,0.6233333333333333,0.39583333333333337,0.5929249999999999,0.7075,0.5091666666666667
YN,BABI,Gemma3,gemma-3-12b-it,gemma-3-27b-pt,Cross,zeroshot,500,0.915,0.9125,0.915,0.07166666666666666,0.91415,0.915,0.9125
YN,BABI,Gemma3,gemma-3-12b-it,gemma-3-27b-it,Cross,zeroshot,500,0.9066666666666666,0.9041666666666667,0.9125,0.08499999999999999,0.9075166666666666,0.92,0.895
YN,BABI,Gemma3,gemma-3-12b-it,gemma-3-12b-pt,Cross,zeroshot,500,0.9191666666666667,0.9183333333333333,0.92,0.05249999999999999,0.9192916666666667,0.9241666666666667,0.9166666666666666
YN,BABI,Llama3,Llama-3.1-8B,Llama-3.1-8B,Same,zeroshot,500,0.7983333333333333,0.7963267543859649,0.8008333333333333,0.011666666666666686,0.7986404065703309,0.8075,0.7907949790794979
YN,BABI,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct,Same,zeroshot,500,0.8541666666666666,0.8525,0.8566666666666667,0.007499999999999979,0.8544099931155279,0.86,0.8466666666666667
YN,BABI,Llama3,Llama-3.1-70B,Llama-3.1-70B,Same,zeroshot,500,0.8283333333333334,0.8258333333333333,0.8308333333333333,0.006250000000000019,0.8281177458731563,0.8366666666666667,0.8208333333333333
YN,BABI,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-70B-Instruct,Same,zeroshot,500,0.9241666666666667,0.9220484658298466,0.925,0.0050000000000000044,0.9236521212541355,0.9283333333333333,0.9171171171171171
YN,BABI,Llama3,Llama-3.1-8B,Llama-3.1-8B-Instruct,Cross,zeroshot,500,0.6895833333333333,0.6766666666666666,0.7035416666666666,0.29208333333333336,0.6869416666666668,0.7225,0.62
YN,BABI,Llama3,Llama-3.1-8B,Llama-3.1-70B,Cross,zeroshot,500,0.7741666666666667,0.7741666666666667,0.7875,0.16749999999999998,0.7792333333333333,0.7983333333333333,0.7375
YN,BABI,Llama3,Llama-3.1-8B,Llama-3.1-70B-Instruct,Cross,zeroshot,500,0.5075,0.5033333333333333,0.5125,0.49250000000000005,0.5110499999999998,0.5466666666666666,0.5
YN,BABI,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-8B,Cross,zeroshot,500,0.82,0.8183333333333334,0.8302083333333333,0.13583333333333333,0.822425,0.8333333333333334,0.8108333333333333
YN,BABI,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-70B,Cross,zeroshot,500,0.855,0.8508333333333333,0.855,0.07166666666666666,0.8542500000000001,0.865,0.8391666666666666
YN,BABI,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-70B-Instruct,Cross,zeroshot,500,0.77,0.7491666666666666,0.785,0.17833333333333334,0.7697499999999999,0.8183333333333334,0.7191666666666666
YN,BABI,Llama3,Llama-3.1-70B,Llama-3.1-8B,Cross,zeroshot,500,0.8075,0.7975,0.8085416666666667,0.09916666666666665,0.8031,0.82,0.7616666666666667
YN,BABI,Llama3,Llama-3.1-70B,Llama-3.1-8B-Instruct,Cross,zeroshot,500,0.80625,0.7975,0.8243750000000001,0.10875000000000001,0.8079916666666666,0.8366666666666667,0.765
YN,BABI,Llama3,Llama-3.1-70B,Llama-3.1-70B-Instruct,Cross,zeroshot,500,0.6212500000000001,0.5941666666666666,0.656875,0.37374999999999997,0.6301,0.7191666666666666,0.5616666666666666
YN,BABI,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-8B,Cross,zeroshot,500,0.9116666666666666,0.9116666666666666,0.915,0.07833333333333334,0.9128833333333333,0.9191666666666667,0.9075
YN,BABI,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-8B-Instruct,Cross,zeroshot,500,0.9341666666666667,0.9341666666666667,0.9358333333333333,0.03916666666666667,0.9347583333333336,0.9383333333333334,0.9275
YN,BABI,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-70B,Cross,zeroshot,500,0.9241666666666667,0.9241666666666667,0.925,0.05833333333333335,0.9240666666666667,0.9275,0.92
YN,BABI,Falcon,Falcon3-3B-Base,Falcon3-3B-Base,Same,instronly,500,0.8625,0.8607565789473685,0.8641666666666666,0.029166666666666674,0.8621887165753273,0.8683333333333333,0.855
YN,BABI,Falcon,Falcon3-3B-Instruct,Falcon3-3B-Instruct,Same,instronly,500,0.8315261547022816,0.8291666666666667,0.8341666666666666,0.10666666666666669,0.8315637733336987,0.8391666666666666,0.8233333333333334
YN,BABI,Falcon,Falcon3-10B-Base,Falcon3-10B-Base,Same,instronly,500,0.8941666666666667,0.8914967811158798,0.8960416666666666,0.003333333333333327,0.8938065105489602,0.9016666666666666,0.8866666666666667
YN,BABI,Falcon,Falcon3-10B-Instruct,Falcon3-10B-Instruct,Same,instronly,500,0.924780701754386,0.9233333333333333,0.9258333333333333,0.007499999999999979,0.9245358059711382,0.9291666666666667,0.92
YN,BABI,Falcon,Falcon3-3B-Base,Falcon3-3B-Instruct,Cross,instronly,500,0.5275,0.5045833333333334,0.5722916666666666,0.47250000000000003,0.5488583333333333,0.7908333333333334,0.5
YN,BABI,Falcon,Falcon3-3B-Base,Falcon3-10B-Base,Cross,instronly,500,0.5583333333333333,0.5447916666666667,0.576875,0.44166666666666665,0.5621250000000001,0.6108333333333333,0.53
YN,BABI,Falcon,Falcon3-3B-Base,Falcon3-10B-Instruct,Cross,instronly,500,0.8045833333333333,0.7414583333333333,0.845,0.18541666666666667,0.7804583333333335,0.865,0.5625
YN,BABI,Falcon,Falcon3-3B-Instruct,Falcon3-3B-Base,Cross,instronly,500,0.8108333333333333,0.8108333333333333,0.8116666666666666,0.14416666666666667,0.81105,0.8116666666666666,0.8083333333333333
YN,BABI,Falcon,Falcon3-3B-Instruct,Falcon3-10B-Base,Cross,instronly,500,0.8283333333333334,0.8258333333333333,0.83,0.11416666666666667,0.8279666666666666,0.8325,0.8241666666666667
YN,BABI,Falcon,Falcon3-3B-Instruct,Falcon3-10B-Instruct,Cross,instronly,500,0.8066666666666666,0.805,0.8075,0.15416666666666667,0.8055083333333335,0.815,0.7933333333333333
YN,BABI,Falcon,Falcon3-10B-Base,Falcon3-3B-Base,Cross,instronly,500,0.8708333333333333,0.8708333333333333,0.8725,0.12083333333333335,0.8713333333333335,0.8733333333333333,0.8675
YN,BABI,Falcon,Falcon3-10B-Base,Falcon3-3B-Instruct,Cross,instronly,500,0.87625,0.825625,0.8966666666666666,0.06125000000000001,0.8605416666666666,0.9083333333333333,0.7591666666666667
YN,BABI,Falcon,Falcon3-10B-Base,Falcon3-10B-Instruct,Cross,instronly,500,0.8029166666666667,0.7706249999999999,0.8541666666666666,0.19375000000000003,0.8044416666666667,0.8833333333333333,0.6466666666666666
YN,BABI,Falcon,Falcon3-10B-Instruct,Falcon3-3B-Base,Cross,instronly,500,0.9233333333333333,0.9233333333333333,0.9233333333333333,0.018333333333333313,0.9237416666666667,0.9258333333333333,0.9233333333333333
YN,BABI,Falcon,Falcon3-10B-Instruct,Falcon3-3B-Instruct,Cross,instronly,500,0.9108333333333334,0.9066666666666666,0.9133333333333333,0.04249999999999998,0.9101666666666667,0.9225,0.8908333333333334
YN,BABI,Falcon,Falcon3-10B-Instruct,Falcon3-10B-Base,Cross,instronly,500,0.9116666666666666,0.9116666666666666,0.915,0.03833333333333333,0.9132916666666665,0.9183333333333333,0.9108333333333334
YN,BABI,Gemma3,gemma-3-27b-pt,gemma-3-27b-pt,Same,instronly,500,0.9008333333333334,0.899155701754386,0.9025461409395973,0.0024999999999999745,0.9007830460367006,0.905,0.8958333333333334
YN,BABI,Gemma3,gemma-3-27b-it,gemma-3-27b-it,Same,instronly,500,0.91,0.9075,0.9125,0.003333333333333327,0.9100540580292139,0.9158798283261803,0.9016666666666666
YN,BABI,Gemma3,gemma-3-12b-pt,gemma-3-12b-pt,Same,instronly,500,0.8900503355704699,0.8883333333333333,0.8925,0.003333333333333327,0.8907133645906715,0.8983333333333333,0.8858333333333334
YN,BABI,Gemma3,gemma-3-12b-it,gemma-3-12b-it,Same,instronly,500,0.9225,0.9203765690376569,0.9241666666666667,0.004166666666666652,0.9221488245104231,0.9266666666666666,0.9166666666666666
YN,BABI,Gemma3,gemma-3-27b-pt,gemma-3-27b-it,Cross,instronly,500,0.5,0.5,0.5,0.5,0.5001833333333333,0.5133333333333333,0.5
YN,BABI,Gemma3,gemma-3-27b-pt,gemma-3-12b-pt,Cross,instronly,500,0.9025,0.9016666666666666,0.9033333333333333,0.04166666666666666,0.9012250000000002,0.9041666666666667,0.8933333333333333
YN,BABI,Gemma3,gemma-3-27b-pt,gemma-3-12b-it,Cross,instronly,500,0.5,0.5,0.5366666666666666,0.5,0.5337250000000001,0.875,0.5
YN,BABI,Gemma3,gemma-3-27b-it,gemma-3-27b-pt,Cross,instronly,500,0.9291666666666667,0.9291666666666667,0.9291666666666667,0.05583333333333332,0.9291166666666666,0.9291666666666667,0.9283333333333333
YN,BABI,Gemma3,gemma-3-27b-it,gemma-3-12b-pt,Cross,instronly,500,0.9283333333333333,0.9283333333333333,0.9283333333333333,0.05500000000000002,0.9285249999999996,0.9291666666666667,0.9283333333333333
YN,BABI,Gemma3,gemma-3-27b-it,gemma-3-12b-it,Cross,instronly,500,0.9216666666666666,0.9208333333333333,0.9266666666666666,0.025000000000000022,0.9230083333333334,0.9325,0.9141666666666667
YN,BABI,Gemma3,gemma-3-12b-pt,gemma-3-27b-pt,Cross,instronly,500,0.8766666666666667,0.8733333333333333,0.8841666666666667,0.06166666666666665,0.8780083333333334,0.8858333333333334,0.8525
YN,BABI,Gemma3,gemma-3-12b-pt,gemma-3-27b-it,Cross,instronly,500,0.5,0.5,0.5,0.5,0.50035,0.5191666666666667,0.5
YN,BABI,Gemma3,gemma-3-12b-pt,gemma-3-12b-it,Cross,instronly,500,0.5041666666666667,0.5,0.5391666666666667,0.49583333333333335,0.5387666666666667,0.8916666666666667,0.5
YN,BABI,Gemma3,gemma-3-12b-it,gemma-3-27b-pt,Cross,instronly,500,0.915,0.915,0.9166666666666666,0.04000000000000001,0.9157000000000002,0.9166666666666666,0.9125
YN,BABI,Gemma3,gemma-3-12b-it,gemma-3-27b-it,Cross,instronly,500,0.9166666666666666,0.9095833333333334,0.92,0.03541666666666665,0.9072166666666668,0.9258333333333333,0.6916666666666667
YN,BABI,Gemma3,gemma-3-12b-it,gemma-3-12b-pt,Cross,instronly,500,0.9175,0.9166666666666666,0.9175,0.03749999999999998,0.9172333333333336,0.9175,0.9158333333333334
YN,BABI,Llama3,Llama-3.1-8B,Llama-3.1-8B,Same,instronly,500,0.8558333333333333,0.8547916666666666,0.8575,0.005833333333333357,0.8560920263816005,0.8621621621621621,0.85
YN,BABI,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct,Same,instronly,500,0.8725,0.8708333333333333,0.8741666666666666,0.005852908277404922,0.8725508817867926,0.8783333333333333,0.8657718120805369
YN,BABI,Llama3,Llama-3.1-70B,Llama-3.1-70B,Same,instronly,500,0.9153734576762882,0.9133333333333333,0.9166666666666666,0.007499999999999979,0.9153980141607045,0.9208333333333333,0.9108333333333334
YN,BABI,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-70B-Instruct,Same,instronly,500,0.9191666666666667,0.9175,0.9208333333333333,0.0024999999999999745,0.9190824822284788,0.9241666666666667,0.9116666666666666
YN,BABI,Llama3,Llama-3.1-8B,Llama-3.1-8B-Instruct,Cross,instronly,500,0.6433333333333333,0.6316666666666667,0.6516666666666666,0.3566666666666667,0.6450583333333333,0.6841666666666667,0.6133333333333333
YN,BABI,Llama3,Llama-3.1-8B,Llama-3.1-70B,Cross,instronly,500,0.83,0.8025,0.8433333333333334,0.125,0.8189000000000002,0.8591666666666666,0.7283333333333334
YN,BABI,Llama3,Llama-3.1-8B,Llama-3.1-70B-Instruct,Cross,instronly,500,0.5791666666666667,0.5541666666666667,0.6114583333333333,0.4208333333333333,0.5892333333333333,0.7675,0.5133333333333333
YN,BABI,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-8B,Cross,instronly,500,0.8416666666666667,0.8416666666666667,0.8416666666666667,0.15000000000000002,0.8409916666666668,0.8425,0.8316666666666667
YN,BABI,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-70B,Cross,instronly,500,0.8208333333333333,0.8125,0.8208333333333333,0.1741666666666667,0.8181,0.8475,0.79
YN,BABI,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-70B-Instruct,Cross,instronly,500,0.8625,0.8441666666666666,0.8733333333333333,0.08916666666666664,0.8574833333333334,0.8783333333333333,0.7941666666666667
YN,BABI,Llama3,Llama-3.1-70B,Llama-3.1-8B,Cross,instronly,500,0.9091666666666667,0.9091666666666667,0.9091666666666667,0.020833333333333343,0.9094166666666667,0.9133333333333333,0.9091666666666667
YN,BABI,Llama3,Llama-3.1-70B,Llama-3.1-8B-Instruct,Cross,instronly,500,0.8591666666666666,0.8566666666666667,0.8591666666666666,0.09583333333333333,0.8586916666666667,0.8641666666666666,0.8533333333333334
YN,BABI,Llama3,Llama-3.1-70B,Llama-3.1-70B-Instruct,Cross,instronly,500,0.8416666666666667,0.8391666666666666,0.8533333333333334,0.12833333333333333,0.8449166666666668,0.8791666666666667,0.8166666666666667
YN,BABI,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-8B,Cross,instronly,500,0.9275,0.9275,0.9275,0.04749999999999999,0.9273916666666665,0.9283333333333333,0.9258333333333333
YN,BABI,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-8B-Instruct,Cross,instronly,500,0.9266666666666666,0.9233333333333333,0.9266666666666666,0.018333333333333313,0.9253249999999998,0.9275,0.9233333333333333
YN,BABI,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-70B,Cross,instronly,500,0.9241666666666667,0.9241666666666667,0.9241666666666667,0.05583333333333332,0.9243583333333331,0.9275,0.92
YN,BABI,Falcon,Falcon3-3B-Base,Falcon3-3B-Base,Same,fewshot,500,0.8812695749440715,0.88,0.8833333333333333,0.0024999999999999745,0.881435153894694,0.89,0.8766666666666667
YN,BABI,Falcon,Falcon3-3B-Instruct,Falcon3-3B-Instruct,Same,fewshot,500,0.835,0.8333333333333334,0.8375,0.003333333333333327,0.8348333527941847,0.8408333333333333,0.8258333333333333
YN,BABI,Falcon,Falcon3-10B-Base,Falcon3-10B-Base,Same,fewshot,500,0.9031311018131102,0.9009633668903803,0.9058333333333334,0.002508389261744959,0.9032703535802058,0.9116666666666666,0.8966666666666666
YN,BABI,Falcon,Falcon3-10B-Instruct,Falcon3-10B-Instruct,Same,fewshot,500,0.9220833333333334,0.9207005033557046,0.9233333333333333,0.010000000000000009,0.9217633909517526,0.9275,0.9158333333333334
YN,BABI,Falcon,Falcon3-3B-Base,Falcon3-3B-Instruct,Cross,fewshot,500,0.5,0.5,0.5,0.5,0.5062916666666666,0.6716666666666666,0.5
YN,BABI,Falcon,Falcon3-3B-Base,Falcon3-10B-Base,Cross,fewshot,500,0.5683333333333334,0.5466666666666666,0.591875,0.43166666666666664,0.5759166666666666,0.6791666666666667,0.5341666666666667
YN,BABI,Falcon,Falcon3-3B-Base,Falcon3-10B-Instruct,Cross,fewshot,500,0.8129166666666667,0.720625,0.8589583333333333,0.1741666666666667,0.7765916666666667,0.885,0.55
YN,BABI,Falcon,Falcon3-3B-Instruct,Falcon3-3B-Base,Cross,fewshot,500,0.8416666666666667,0.8408333333333333,0.8416666666666667,0.05833333333333335,0.8412833333333335,0.8425,0.84
YN,BABI,Falcon,Falcon3-3B-Instruct,Falcon3-10B-Base,Cross,fewshot,500,0.8433333333333334,0.8416666666666667,0.845,0.033333333333333326,0.8430250000000001,0.845,0.8391666666666666
YN,BABI,Falcon,Falcon3-3B-Instruct,Falcon3-10B-Instruct,Cross,fewshot,500,0.8408333333333333,0.84,0.8416666666666667,0.05000000000000002,0.8410500000000002,0.8458333333333333,0.8383333333333334
