Question_Type,Target_Dataset,Source_Dataset,Transfer_Type,Model_Family,Model,Prompt,Batch_Size,median_acc,q25_acc,q75_acc,bias_median,acc_mean,best_run_acc,worst_run_acc
MCQ,MMLU-SOCIAL_SCI,MMLU-SOCIAL_SCI,Same,Falcon,Falcon3-3B-Instruct,instronly,500,0.61125,0.6104166666666667,0.6120833333333333,0.020416666666666652,0.6111804495563599,0.61625,0.6079166666666667
MCQ,MMLU-SOCIAL_SCI,MMLU-STEM,Cross,Falcon,Falcon3-3B-Instruct,instronly,500,0.6095833333333334,0.6086458333333333,0.6101041666666667,0.02937499999999999,0.6093833333333334,0.6120833333333333,0.60625
MCQ,MMLU-SOCIAL_SCI,MMLU-HUMANITIES,Cross,Falcon,Falcon3-3B-Instruct,instronly,500,0.6095833333333334,0.60875,0.61,0.030625000000000006,0.60945,0.6116666666666667,0.6066666666666667
MCQ,MMLU-SOCIAL_SCI,MMLU-OTHERS,Cross,Falcon,Falcon3-3B-Instruct,instronly,500,0.61125,0.6104166666666667,0.6120833333333333,0.021458333333333336,0.6112583333333333,0.615,0.6079166666666667
MCQ,MMLU-SOCIAL_SCI,MMLU-SOCIAL_SCI,Same,Falcon,Falcon3-10B-Base,instronly,500,0.7616666666666667,0.76,0.7633333333333333,0.02775405636208368,0.7618969020503475,0.7670833333333333,0.7584517393434591
MCQ,MMLU-SOCIAL_SCI,MMLU-STEM,Cross,Falcon,Falcon3-10B-Base,instronly,500,0.7579166666666667,0.7558333333333334,0.76,0.034374999999999975,0.7578374999999999,0.7658333333333334,0.7495833333333334
MCQ,MMLU-SOCIAL_SCI,MMLU-HUMANITIES,Cross,Falcon,Falcon3-10B-Base,instronly,500,0.7558333333333334,0.755,0.7566666666666667,0.06145833333333334,0.7558124999999998,0.76125,0.7529166666666667
MCQ,MMLU-SOCIAL_SCI,MMLU-OTHERS,Cross,Falcon,Falcon3-10B-Base,instronly,500,0.75875,0.7579166666666667,0.7604166666666666,0.04770833333333333,0.7589666666666666,0.76625,0.7525
MCQ,MMLU-SOCIAL_SCI,MMLU-SOCIAL_SCI,Same,Falcon,Falcon3-10B-Instruct,instronly,500,0.7566666666666667,0.755,0.7579166666666667,0.03875000000000001,0.7568718899135631,0.7697207251347379,0.7520868113522537
MCQ,MMLU-SOCIAL_SCI,MMLU-STEM,Cross,Falcon,Falcon3-10B-Instruct,instronly,500,0.7525,0.7503124999999999,0.75375,0.022916666666666655,0.7518833333333333,0.7570833333333333,0.7433333333333333
MCQ,MMLU-SOCIAL_SCI,MMLU-HUMANITIES,Cross,Falcon,Falcon3-10B-Instruct,instronly,500,0.7475,0.7445833333333334,0.7495833333333334,0.03562500000000001,0.7472291666666667,0.7529166666666667,0.7366666666666667
MCQ,MMLU-SOCIAL_SCI,MMLU-OTHERS,Cross,Falcon,Falcon3-10B-Instruct,instronly,500,0.7533333333333333,0.7523958333333333,0.7558333333333334,0.045416666666666675,0.7538333333333332,0.7595833333333334,0.7479166666666667
MCQ,MMLU-SOCIAL_SCI,MMLU-SOCIAL_SCI,Same,Gemma3,gemma-3-27b-pt,instronly,500,0.8179166666666666,0.81625,0.8195833333333333,0.013749999999999984,0.8178650130284292,0.8245833333333333,0.8125
MCQ,MMLU-SOCIAL_SCI,MMLU-STEM,Cross,Gemma3,gemma-3-27b-pt,instronly,500,0.813125,0.8107291666666666,0.8141666666666667,0.045000000000000005,0.8123666666666667,0.8166666666666667,0.8045833333333333
MCQ,MMLU-SOCIAL_SCI,MMLU-HUMANITIES,Cross,Gemma3,gemma-3-27b-pt,instronly,500,0.82375,0.8229166666666666,0.8245833333333333,0.02395833333333334,0.8237708333333335,0.8266666666666667,0.8204166666666667
MCQ,MMLU-SOCIAL_SCI,MMLU-OTHERS,Cross,Gemma3,gemma-3-27b-pt,instronly,500,0.8166666666666667,0.8154166666666667,0.8179166666666666,0.026458333333333334,0.8168374999999998,0.8233333333333334,0.8129166666666666
MCQ,MMLU-SOCIAL_SCI,MMLU-SOCIAL_SCI,Same,Gemma3,gemma-3-27b-it,instronly,500,0.8175,0.8166666666666667,0.8183333333333334,0.019166666666666665,0.8176080031481845,0.82312591866732,0.8145833333333333
MCQ,MMLU-SOCIAL_SCI,MMLU-STEM,Cross,Gemma3,gemma-3-27b-it,instronly,500,0.8175,0.8170833333333334,0.8183333333333334,0.017499999999999995,0.8176666666666665,0.82,0.81625
MCQ,MMLU-SOCIAL_SCI,MMLU-HUMANITIES,Cross,Gemma3,gemma-3-27b-it,instronly,500,0.8202083333333333,0.8195833333333333,0.82125,0.007499999999999979,0.8203583333333333,0.8229166666666666,0.8179166666666666
MCQ,MMLU-SOCIAL_SCI,MMLU-OTHERS,Cross,Gemma3,gemma-3-27b-it,instronly,500,0.8170833333333334,0.8166666666666667,0.8175,0.016666666666666656,0.8171374999999997,0.81875,0.8154166666666667
MCQ,MMLU-SOCIAL_SCI,MMLU-SOCIAL_SCI,Same,Gemma3,gemma-3-12b-pt,instronly,500,0.7566666666666667,0.755,0.7583333333333333,0.04749999999999999,0.7567821324448377,0.7632871817775793,0.7508333333333334
MCQ,MMLU-SOCIAL_SCI,MMLU-STEM,Cross,Gemma3,gemma-3-12b-pt,instronly,500,0.7591666666666667,0.7575,0.76125,0.037083333333333315,0.7592208333333333,0.7654166666666666,0.7529166666666667
MCQ,MMLU-SOCIAL_SCI,MMLU-HUMANITIES,Cross,Gemma3,gemma-3-12b-pt,instronly,500,0.7591666666666667,0.7579166666666667,0.7604166666666666,0.039166666666666655,0.7592166666666668,0.7666666666666667,0.7520833333333333
MCQ,MMLU-SOCIAL_SCI,MMLU-OTHERS,Cross,Gemma3,gemma-3-12b-pt,instronly,500,0.7558333333333334,0.7529166666666667,0.7583333333333333,0.05104166666666667,0.7556416666666665,0.7633333333333333,0.7495833333333334
MCQ,MMLU-SOCIAL_SCI,MMLU-SOCIAL_SCI,Same,Gemma3,gemma-3-12b-it,instronly,500,0.7770833333333333,0.7766666666666666,0.7775,0.03749999999999999,0.7772575692268499,0.7809564474807856,0.7754166666666666
MCQ,MMLU-SOCIAL_SCI,MMLU-STEM,Cross,Gemma3,gemma-3-12b-it,instronly,500,0.7789583333333334,0.7783333333333333,0.7795833333333333,0.02958333333333333,0.7789375000000001,0.78125,0.7766666666666666
MCQ,MMLU-SOCIAL_SCI,MMLU-HUMANITIES,Cross,Gemma3,gemma-3-12b-it,instronly,500,0.7766666666666666,0.7758333333333334,0.7775,0.022083333333333344,0.7767125000000001,0.78,0.77375
MCQ,MMLU-SOCIAL_SCI,MMLU-OTHERS,Cross,Gemma3,gemma-3-12b-it,instronly,500,0.7775,0.7770833333333333,0.7784375,0.03479166666666668,0.7776875000000001,0.7804166666666666,0.7745833333333333
MCQ,MMLU-SOCIAL_SCI,MMLU-SOCIAL_SCI,Same,Llama3,Llama-3.1-8B,instronly,500,0.6375,0.63625,0.6391666666666667,0.07750000000000001,0.6377586149937268,0.6466666666666666,0.6316666666666667
MCQ,MMLU-SOCIAL_SCI,MMLU-STEM,Cross,Llama3,Llama-3.1-8B,instronly,500,0.6475,0.6466666666666666,0.6483333333333333,0.04916666666666665,0.6477250000000001,0.6529166666666667,0.6395833333333333
MCQ,MMLU-SOCIAL_SCI,MMLU-HUMANITIES,Cross,Llama3,Llama-3.1-8B,instronly,500,0.6395833333333333,0.63875,0.6408333333333334,0.10458333333333332,0.6398166666666667,0.6429166666666667,0.6366666666666667
MCQ,MMLU-SOCIAL_SCI,MMLU-OTHERS,Cross,Llama3,Llama-3.1-8B,instronly,500,0.6414583333333334,0.6391666666666667,0.6426041666666666,0.07375000000000001,0.6409625,0.6458333333333334,0.6333333333333333
MCQ,MMLU-SOCIAL_SCI,MMLU-SOCIAL_SCI,Same,Llama3,Llama-3.1-8B-Instruct,instronly,500,0.7245833333333334,0.7229166666666667,0.72625,0.042500000000000024,0.7245338280958381,0.7285644292013719,0.7186411149825784
MCQ,MMLU-SOCIAL_SCI,MMLU-STEM,Cross,Llama3,Llama-3.1-8B-Instruct,instronly,500,0.725,0.7240624999999999,0.72625,0.04125000000000001,0.7251125,0.72875,0.7216666666666667
MCQ,MMLU-SOCIAL_SCI,MMLU-HUMANITIES,Cross,Llama3,Llama-3.1-8B-Instruct,instronly,500,0.72375,0.7229166666666667,0.725,0.06416666666666666,0.7239333333333332,0.72875,0.72
MCQ,MMLU-SOCIAL_SCI,MMLU-OTHERS,Cross,Llama3,Llama-3.1-8B-Instruct,instronly,500,0.72625,0.7254166666666667,0.7275,0.04791666666666665,0.7263583333333332,0.7304166666666667,0.72125
MCQ,MMLU-SOCIAL_SCI,MMLU-SOCIAL_SCI,Same,Llama3,Llama-3.1-70B,instronly,500,0.7904166666666667,0.7891666666666667,0.79125,0.04625000000000001,0.790337598855846,0.795,0.7843723313407344
MCQ,MMLU-SOCIAL_SCI,MMLU-STEM,Cross,Llama3,Llama-3.1-70B,instronly,500,0.7958333333333333,0.7948958333333334,0.7966666666666666,0.04625,0.7956333333333333,0.79875,0.7908333333333334
MCQ,MMLU-SOCIAL_SCI,MMLU-HUMANITIES,Cross,Llama3,Llama-3.1-70B,instronly,500,0.7908333333333334,0.7895833333333333,0.79375,0.04229166666666665,0.7913458333333334,0.7975,0.785
MCQ,MMLU-SOCIAL_SCI,MMLU-OTHERS,Cross,Llama3,Llama-3.1-70B,instronly,500,0.7916666666666666,0.79,0.7933333333333333,0.0425,0.7917791666666667,0.7979166666666667,0.78625
MCQ,MMLU-SOCIAL_SCI,MMLU-SOCIAL_SCI,Same,Llama3,Llama-3.1-70B-Instruct,instronly,500,0.8554166666666667,0.8541666666666666,0.8566666666666667,0.04375000000000001,0.8555229243934445,0.8619919606967397,0.85125
MCQ,MMLU-SOCIAL_SCI,MMLU-STEM,Cross,Llama3,Llama-3.1-70B-Instruct,instronly,500,0.8604166666666667,0.86,0.86125,0.02375,0.860525,0.86375,0.8575
MCQ,MMLU-SOCIAL_SCI,MMLU-HUMANITIES,Cross,Llama3,Llama-3.1-70B-Instruct,instronly,500,0.8541666666666666,0.8516666666666667,0.8554166666666667,0.04874999999999999,0.8534875000000003,0.85875,0.8458333333333333
MCQ,MMLU-SOCIAL_SCI,MMLU-OTHERS,Cross,Llama3,Llama-3.1-70B-Instruct,instronly,500,0.8545833333333334,0.8525,0.8555208333333334,0.04875000000000001,0.8541083333333335,0.86,0.8445833333333334
MCQ,MMLU-SOCIAL_SCI,MMLU-SOCIAL_SCI,Same,Falcon,Falcon3-3B-Base,fewshot,500,0.5866666666666667,0.585,0.5883333333333334,0.03916666666666668,0.5865856335315872,0.59125,0.58
MCQ,MMLU-SOCIAL_SCI,MMLU-STEM,Cross,Falcon,Falcon3-3B-Base,fewshot,500,0.59125,0.59,0.5920833333333333,0.04791666666666667,0.5911416666666667,0.5958333333333333,0.5875
MCQ,MMLU-SOCIAL_SCI,MMLU-HUMANITIES,Cross,Falcon,Falcon3-3B-Base,fewshot,500,0.58875,0.5875,0.5901041666666667,0.06458333333333333,0.5888333333333333,0.595,0.585
MCQ,MMLU-SOCIAL_SCI,MMLU-OTHERS,Cross,Falcon,Falcon3-3B-Base,fewshot,500,0.58875,0.5879166666666666,0.5895833333333333,0.02270833333333333,0.588575,0.5925,0.58375
MCQ,MMLU-SOCIAL_SCI,MMLU-SOCIAL_SCI,Same,Falcon,Falcon3-3B-Instruct,fewshot,500,0.615,0.6140939597315436,0.6166666666666667,0.018333333333333326,0.6152220791244857,0.61875,0.6093205574912892
MCQ,MMLU-SOCIAL_SCI,MMLU-STEM,Cross,Falcon,Falcon3-3B-Instruct,fewshot,500,0.6166666666666667,0.6158333333333333,0.6170833333333333,0.02833333333333333,0.6164416666666667,0.6191666666666666,0.6129166666666667
MCQ,MMLU-SOCIAL_SCI,MMLU-HUMANITIES,Cross,Falcon,Falcon3-3B-Instruct,fewshot,500,0.61625,0.6145833333333334,0.6170833333333333,0.02145833333333335,0.6159666666666667,0.61875,0.61125
MCQ,MMLU-SOCIAL_SCI,MMLU-OTHERS,Cross,Falcon,Falcon3-3B-Instruct,fewshot,500,0.6158333333333333,0.6145833333333334,0.6166666666666667,0.022083333333333323,0.6158041666666667,0.6191666666666666,0.6129166666666667
MCQ,MMLU-SOCIAL_SCI,MMLU-SOCIAL_SCI,Same,Falcon,Falcon3-10B-Base,fewshot,500,0.7814814814814814,0.78,0.7825,0.038171140939597295,0.7813995892752227,0.78625,0.7754166666666666
MCQ,MMLU-SOCIAL_SCI,MMLU-STEM,Cross,Falcon,Falcon3-10B-Base,fewshot,500,0.7858333333333334,0.7845833333333333,0.7863541666666667,0.021874999999999985,0.7855833333333331,0.7891666666666667,0.7816666666666666
MCQ,MMLU-SOCIAL_SCI,MMLU-HUMANITIES,Cross,Falcon,Falcon3-10B-Base,fewshot,500,0.7841666666666667,0.7829166666666667,0.7858333333333334,0.02541666666666667,0.7843666666666665,0.7883333333333333,0.78
MCQ,MMLU-SOCIAL_SCI,MMLU-OTHERS,Cross,Falcon,Falcon3-10B-Base,fewshot,500,0.784375,0.7832291666666666,0.7854166666666667,0.03583333333333333,0.7841,0.7891666666666667,0.7770833333333333
MCQ,MMLU-SOCIAL_SCI,MMLU-SOCIAL_SCI,Same,Falcon,Falcon3-10B-Instruct,fewshot,500,0.7891666666666667,0.7879166666666667,0.79,0.018333333333333326,0.7891693133324084,0.79421852033317,0.7851414098775855
MCQ,MMLU-SOCIAL_SCI,MMLU-STEM,Cross,Falcon,Falcon3-10B-Instruct,fewshot,500,0.7883333333333333,0.7875,0.7895833333333333,0.025,0.7885791666666665,0.7916666666666666,0.7854166666666667
MCQ,MMLU-SOCIAL_SCI,MMLU-HUMANITIES,Cross,Falcon,Falcon3-10B-Instruct,fewshot,500,0.7870833333333334,0.7866666666666666,0.78875,0.03375,0.787520833333333,0.79125,0.7845833333333333
MCQ,MMLU-SOCIAL_SCI,MMLU-OTHERS,Cross,Falcon,Falcon3-10B-Instruct,fewshot,500,0.7891666666666667,0.7882291666666666,0.79,0.01958333333333334,0.7889333333333336,0.7916666666666666,0.7833333333333333
MCQ,MMLU-SOCIAL_SCI,MMLU-SOCIAL_SCI,Same,Gemma3,gemma-3-27b-pt,fewshot,500,0.84375,0.842237061769616,0.845,0.010016694490818032,0.8436976625692848,0.8479166666666667,0.8391666666666666
MCQ,MMLU-SOCIAL_SCI,MMLU-STEM,Cross,Gemma3,gemma-3-27b-pt,fewshot,500,0.8404166666666667,0.83875,0.8417708333333334,0.031041666666666662,0.8403625000000001,0.8454166666666667,0.8345833333333333
MCQ,MMLU-SOCIAL_SCI,MMLU-HUMANITIES,Cross,Gemma3,gemma-3-27b-pt,fewshot,500,0.8354166666666667,0.8344791666666667,0.8366666666666667,0.056874999999999995,0.8354416666666665,0.8383333333333334,0.8329166666666666
MCQ,MMLU-SOCIAL_SCI,MMLU-OTHERS,Cross,Gemma3,gemma-3-27b-pt,fewshot,500,0.8429166666666666,0.84125,0.8442708333333333,0.018125000000000002,0.8426958333333333,0.8479166666666667,0.83625
MCQ,MMLU-SOCIAL_SCI,MMLU-SOCIAL_SCI,Same,Gemma3,gemma-3-27b-it,fewshot,500,0.8283333333333334,0.8275,0.8291666666666667,0.014166666666666675,0.8285725473665105,0.8363547280744733,0.8258333333333333
MCQ,MMLU-SOCIAL_SCI,MMLU-STEM,Cross,Gemma3,gemma-3-27b-it,fewshot,500,0.8270833333333333,0.8269791666666666,0.8275,0.022083333333333344,0.8273041666666665,0.8291666666666667,0.8254166666666667
MCQ,MMLU-SOCIAL_SCI,MMLU-HUMANITIES,Cross,Gemma3,gemma-3-27b-it,fewshot,500,0.8279166666666666,0.8270833333333333,0.82875,0.023333333333333317,0.827825,0.83,0.8258333333333333
MCQ,MMLU-SOCIAL_SCI,MMLU-OTHERS,Cross,Gemma3,gemma-3-27b-it,fewshot,500,0.8279166666666666,0.8275,0.8283333333333334,0.01791666666666665,0.8280250000000001,0.8304166666666667,0.8258333333333333
MCQ,MMLU-SOCIAL_SCI,MMLU-SOCIAL_SCI,Same,Gemma3,gemma-3-12b-pt,fewshot,500,0.8008333333333333,0.7995833333333333,0.8027003484320557,0.020000000000000004,0.8012086676978958,0.8089171974522293,0.7954166666666667
MCQ,MMLU-SOCIAL_SCI,MMLU-STEM,Cross,Gemma3,gemma-3-12b-pt,fewshot,500,0.7970833333333334,0.7954166666666667,0.7983333333333333,0.029583333333333336,0.7970041666666667,0.8029166666666666,0.79125
MCQ,MMLU-SOCIAL_SCI,MMLU-HUMANITIES,Cross,Gemma3,gemma-3-12b-pt,fewshot,500,0.7891666666666667,0.7873958333333333,0.7926041666666667,0.07166666666666667,0.7897666666666666,0.795,0.7775
MCQ,MMLU-SOCIAL_SCI,MMLU-OTHERS,Cross,Gemma3,gemma-3-12b-pt,fewshot,500,0.798125,0.7970833333333334,0.8004166666666667,0.027083333333333334,0.7986166666666668,0.80375,0.7933333333333333
MCQ,MMLU-SOCIAL_SCI,MMLU-SOCIAL_SCI,Same,Gemma3,gemma-3-12b-it,fewshot,500,0.7941666666666667,0.79375,0.7948182198077727,0.015000000000000013,0.7944713972710712,0.8012505582849486,0.7920833333333334
MCQ,MMLU-SOCIAL_SCI,MMLU-STEM,Cross,Gemma3,gemma-3-12b-it,fewshot,500,0.7941666666666667,0.79375,0.7946875,0.01291666666666666,0.7943333333333333,0.7966666666666666,0.7929166666666667
MCQ,MMLU-SOCIAL_SCI,MMLU-HUMANITIES,Cross,Gemma3,gemma-3-12b-it,fewshot,500,0.7941666666666667,0.79375,0.795,0.017291666666666664,0.7942041666666667,0.79625,0.7916666666666666
MCQ,MMLU-SOCIAL_SCI,MMLU-OTHERS,Cross,Gemma3,gemma-3-12b-it,fewshot,500,0.79375,0.7933333333333333,0.7941666666666667,0.015625000000000007,0.7937291666666667,0.7954166666666667,0.7925
MCQ,MMLU-SOCIAL_SCI,MMLU-SOCIAL_SCI,Same,Llama3,Llama-3.1-8B,fewshot,500,0.6970833333333334,0.695132365499573,0.6983333333333334,0.07583333333333332,0.6968076303372368,0.70125,0.6920833333333334
MCQ,MMLU-SOCIAL_SCI,MMLU-STEM,Cross,Llama3,Llama-3.1-8B,fewshot,500,0.6952083333333333,0.6945833333333333,0.69625,0.04479166666666667,0.6953083333333335,0.6983333333333334,0.6904166666666667
MCQ,MMLU-SOCIAL_SCI,MMLU-HUMANITIES,Cross,Llama3,Llama-3.1-8B,fewshot,500,0.6983333333333334,0.6970833333333334,0.6991666666666667,0.02958333333333335,0.6979916666666667,0.7004166666666667,0.6895833333333333
MCQ,MMLU-SOCIAL_SCI,MMLU-OTHERS,Cross,Llama3,Llama-3.1-8B,fewshot,500,0.6970833333333334,0.6958333333333333,0.6991666666666667,0.054166666666666655,0.6969958333333335,0.70125,0.6866666666666666
MCQ,MMLU-SOCIAL_SCI,MMLU-SOCIAL_SCI,Same,Llama3,Llama-3.1-8B-Instruct,fewshot,500,0.73,0.72875,0.7316666666666667,0.01791666666666665,0.730210660170349,0.7358333333333333,0.7229166666666667
MCQ,MMLU-SOCIAL_SCI,MMLU-STEM,Cross,Llama3,Llama-3.1-8B-Instruct,fewshot,500,0.7258333333333333,0.725,0.7270833333333333,0.039999999999999994,0.7259541666666667,0.7304166666666667,0.7204166666666667
MCQ,MMLU-SOCIAL_SCI,MMLU-HUMANITIES,Cross,Llama3,Llama-3.1-8B-Instruct,fewshot,500,0.7225,0.7216666666666667,0.7233333333333334,0.07604166666666667,0.7226166666666665,0.7270833333333333,0.7195833333333334
MCQ,MMLU-SOCIAL_SCI,MMLU-OTHERS,Cross,Llama3,Llama-3.1-8B-Instruct,fewshot,500,0.7270833333333333,0.7258333333333333,0.72875,0.03541666666666666,0.7272,0.7325,0.7220833333333333
MCQ,MMLU-SOCIAL_SCI,MMLU-SOCIAL_SCI,Same,Llama3,Llama-3.1-70B,fewshot,500,0.8083333333333333,0.8066694807935838,0.81,0.02333333333333333,0.8085723001559117,0.8142027690933452,0.802758044295863
MCQ,MMLU-SOCIAL_SCI,MMLU-STEM,Cross,Llama3,Llama-3.1-70B,fewshot,500,0.8054166666666667,0.8041666666666667,0.80625,0.031666666666666655,0.8052875,0.8079166666666666,0.80125
MCQ,MMLU-SOCIAL_SCI,MMLU-HUMANITIES,Cross,Llama3,Llama-3.1-70B,fewshot,500,0.7929166666666667,0.7907291666666667,0.7945833333333333,0.07791666666666666,0.7922166666666667,0.8004166666666667,0.7804166666666666
MCQ,MMLU-SOCIAL_SCI,MMLU-OTHERS,Cross,Llama3,Llama-3.1-70B,fewshot,500,0.8070833333333334,0.8058333333333333,0.80875,0.014583333333333337,0.8071458333333337,0.8108333333333333,0.8020833333333334
MCQ,MMLU-SOCIAL_SCI,MMLU-SOCIAL_SCI,Same,Llama3,Llama-3.1-70B-Instruct,fewshot,500,0.8529166666666667,0.8520833333333333,0.8541666666666666,0.012916666666666646,0.8531137856836982,0.8569444444444444,0.8495833333333334
MCQ,MMLU-SOCIAL_SCI,MMLU-STEM,Cross,Llama3,Llama-3.1-70B-Instruct,fewshot,500,0.8504166666666667,0.8491666666666666,0.85125,0.02708333333333332,0.8501833333333333,0.8533333333333334,0.845
MCQ,MMLU-SOCIAL_SCI,MMLU-HUMANITIES,Cross,Llama3,Llama-3.1-70B-Instruct,fewshot,500,0.8452083333333333,0.8432291666666667,0.8471875,0.044791666666666674,0.8449041666666668,0.85125,0.8358333333333333
MCQ,MMLU-SOCIAL_SCI,MMLU-OTHERS,Cross,Llama3,Llama-3.1-70B-Instruct,fewshot,500,0.8520833333333333,0.8508333333333333,0.85375,0.016666666666666663,0.8522500000000002,0.8570833333333333,0.8475
MCQ,MMLU-OTHERS,MMLU-OTHERS,Same,Falcon,Falcon3-3B-Base,zeroshot,500,0.5014285714285714,0.49910714285714286,0.5026785714285714,0.03857142857142855,0.5010052223880823,0.5092857142857142,0.4923954372623574
MCQ,MMLU-OTHERS,MMLU-STEM,Cross,Falcon,Falcon3-3B-Base,zeroshot,500,0.4928571428571429,0.49142857142857144,0.4932142857142857,0.12446428571428572,0.49245714285714287,0.4953571428571429,0.48892857142857143
MCQ,MMLU-OTHERS,MMLU-HUMANITIES,Cross,Falcon,Falcon3-3B-Base,zeroshot,500,0.49964285714285717,0.49892857142857144,0.5003571428571428,0.065,0.4997678571428572,0.5032142857142857,0.4975
MCQ,MMLU-OTHERS,MMLU-SOCIAL_SCI,Cross,Falcon,Falcon3-3B-Base,zeroshot,500,0.5073214285714285,0.5059821428571429,0.5086607142857142,0.058214285714285705,0.5073178571428572,0.5117857142857143,0.5025
MCQ,MMLU-OTHERS,MMLU-OTHERS,Same,Falcon,Falcon3-3B-Instruct,zeroshot,500,0.5621428571428572,0.5610714285714286,0.5633928571428571,0.0392857142857143,0.5623632839092004,0.5698669201520913,0.5582142857142857
MCQ,MMLU-OTHERS,MMLU-STEM,Cross,Falcon,Falcon3-3B-Instruct,zeroshot,500,0.5625,0.5614285714285714,0.5636607142857143,0.04035714285714284,0.5626249999999999,0.5678571428571428,0.5592857142857143
MCQ,MMLU-OTHERS,MMLU-HUMANITIES,Cross,Falcon,Falcon3-3B-Instruct,zeroshot,500,0.5625,0.5607142857142857,0.5642857142857143,0.042857142857142864,0.5625285714285713,0.5675,0.5575
MCQ,MMLU-OTHERS,MMLU-SOCIAL_SCI,Cross,Falcon,Falcon3-3B-Instruct,zeroshot,500,0.5641071428571429,0.5628571428571428,0.565,0.03357142857142858,0.5639285714285714,0.5678571428571428,0.5582142857142857
MCQ,MMLU-OTHERS,MMLU-OTHERS,Same,Falcon,Falcon3-10B-Base,zeroshot,500,0.6096428571428572,0.6082142857142857,0.6117857142857143,0.01607142857142857,0.6098899340763272,0.6164285714285714,0.6039285714285715
MCQ,MMLU-OTHERS,MMLU-STEM,Cross,Falcon,Falcon3-10B-Base,zeroshot,500,0.6126785714285714,0.6110714285714286,0.6135714285714285,0.08750000000000001,0.6121714285714286,0.6164285714285714,0.6025
MCQ,MMLU-OTHERS,MMLU-HUMANITIES,Cross,Falcon,Falcon3-10B-Base,zeroshot,500,0.5942857142857143,0.590625,0.5975892857142857,0.10392857142857143,0.5941142857142857,0.6067857142857143,0.5778571428571428
MCQ,MMLU-OTHERS,MMLU-SOCIAL_SCI,Cross,Falcon,Falcon3-10B-Base,zeroshot,500,0.6030357142857143,0.6003571428571428,0.6072321428571428,0.06107142857142857,0.6036392857142857,0.6121428571428571,0.5907142857142857
MCQ,MMLU-OTHERS,MMLU-OTHERS,Same,Falcon,Falcon3-10B-Instruct,zeroshot,500,0.45783997129529963,0.4564285714285714,0.4592857142857143,0.024642857142857147,0.45773475243398964,0.4644284572342126,0.4521428571428571
MCQ,MMLU-OTHERS,MMLU-STEM,Cross,Falcon,Falcon3-10B-Instruct,zeroshot,500,0.4525,0.45107142857142857,0.4539285714285714,0.06392857142857142,0.4524714285714287,0.4585714285714286,0.44571428571428573
MCQ,MMLU-OTHERS,MMLU-HUMANITIES,Cross,Falcon,Falcon3-10B-Instruct,zeroshot,500,0.44607142857142856,0.445,0.44785714285714284,0.09785714285714286,0.4463535714285714,0.4521428571428571,0.4407142857142857
MCQ,MMLU-OTHERS,MMLU-SOCIAL_SCI,Cross,Falcon,Falcon3-10B-Instruct,zeroshot,500,0.46035714285714285,0.4585714285714286,0.46187500000000004,0.038928571428571423,0.46014285714285713,0.4657142857142857,0.45321428571428574
MCQ,MMLU-OTHERS,MMLU-OTHERS,Same,Gemma3,gemma-3-27b-pt,zeroshot,500,0.78,0.7792857142857142,0.7807142857142857,0.039642857142857146,0.7799846352793733,0.7846958174904943,0.775
MCQ,MMLU-OTHERS,MMLU-STEM,Cross,Gemma3,gemma-3-27b-pt,zeroshot,500,0.7792857142857142,0.7782142857142857,0.78,0.03571428571428571,0.7792714285714285,0.7828571428571428,0.7764285714285715
MCQ,MMLU-OTHERS,MMLU-HUMANITIES,Cross,Gemma3,gemma-3-27b-pt,zeroshot,500,0.7826785714285713,0.7817857142857143,0.7832142857142858,0.02892857142857143,0.7825142857142857,0.7857142857142857,0.7789285714285714
MCQ,MMLU-OTHERS,MMLU-SOCIAL_SCI,Cross,Gemma3,gemma-3-27b-pt,zeroshot,500,0.7807142857142857,0.7796428571428572,0.7814285714285715,0.04767857142857143,0.7805321428571429,0.7835714285714286,0.7778571428571428
MCQ,MMLU-OTHERS,MMLU-OTHERS,Same,Gemma3,gemma-3-27b-it,zeroshot,500,0.7775,0.7767857142857143,0.7789285714285714,0.05357142857142859,0.7778468809411238,0.7851310700472711,0.7743092931467528
MCQ,MMLU-OTHERS,MMLU-STEM,Cross,Gemma3,gemma-3-27b-it,zeroshot,500,0.7817857142857143,0.7810714285714285,0.7825,0.05214285714285716,0.7816607142857143,0.7839285714285714,0.7778571428571428
MCQ,MMLU-OTHERS,MMLU-HUMANITIES,Cross,Gemma3,gemma-3-27b-it,zeroshot,500,0.7807142857142857,0.7799107142857143,0.7814285714285715,0.045535714285714284,0.7804892857142857,0.7832142857142858,0.7764285714285715
MCQ,MMLU-OTHERS,MMLU-SOCIAL_SCI,Cross,Gemma3,gemma-3-27b-it,zeroshot,500,0.775,0.7738392857142857,0.7760714285714285,0.06196428571428572,0.7750642857142858,0.7789285714285714,0.7714285714285715
MCQ,MMLU-OTHERS,MMLU-OTHERS,Same,Gemma3,gemma-3-12b-pt,zeroshot,500,0.7442857142857143,0.7425,0.7457142857142857,0.04123328380386329,0.7440397157380326,0.7494628276751182,0.7378571428571429
MCQ,MMLU-OTHERS,MMLU-STEM,Cross,Gemma3,gemma-3-12b-pt,zeroshot,500,0.7453571428571428,0.7446428571428572,0.7461607142857143,0.0367857142857143,0.745307142857143,0.7492857142857143,0.7407142857142858
