Type,Digits,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
Arithmetic,2_digit_subtraction,'',Is 64 minus 16 equal to 48?,Yes,-4.9260029792785645,-4.432803153991699,No,False
Arithmetic,2_digit_subtraction,'',Is 35 minus 13 equal to 22?,Yes,-5.0468831062316895,-4.426474571228027,No,False
Arithmetic,2_digit_subtraction,'',Is 69 minus 74 equal to -5?,Yes,-5.3704729080200195,-4.7631001472473145,No,False
Arithmetic,2_digit_subtraction,'',Is 22 minus 66 equal to -44?,Yes,-5.624241352081299,-4.828272342681885,No,False
Arithmetic,2_digit_subtraction,'',Is 57 minus 84 equal to -27?,Yes,-5.6511149406433105,-4.984671592712402,No,False
Arithmetic,2_digit_subtraction,'',Is 95 minus 99 equal to -4?,Yes,-5.511451244354248,-4.838475227355957,No,False
Arithmetic,2_digit_subtraction,'',Is 87 minus 39 equal to 48?,Yes,-4.92332649230957,-4.43168830871582,No,False
Arithmetic,2_digit_subtraction,'',Is 73 minus 24 equal to 49?,Yes,-4.961129665374756,-4.406805038452148,No,False
Arithmetic,2_digit_subtraction,'',Is 41 minus 29 equal to 12?,Yes,-5.058875560760498,-4.5078206062316895,No,False
Arithmetic,2_digit_subtraction,'',Is 48 minus 12 equal to 36?,Yes,-5.151150226593018,-4.597309112548828,No,False
Arithmetic,2_digit_subtraction,'',Is 62 minus 19 equal to 43?,Yes,-5.05015230178833,-4.500555038452148,No,False
Arithmetic,2_digit_subtraction,'',Is 86 minus 38 equal to 48?,Yes,-4.961084842681885,-4.4693779945373535,No,False
Arithmetic,2_digit_subtraction,'',Is 73 minus 48 equal to 25?,Yes,-4.951836109161377,-4.399899005889893,No,False
Arithmetic,2_digit_subtraction,'',Is 51 minus 91 equal to -40?,Yes,-5.3726043701171875,-4.764190196990967,No,False
Arithmetic,2_digit_subtraction,'',Is 46 minus 22 equal to 24?,Yes,-5.095335006713867,-4.54293155670166,No,False
Arithmetic,2_digit_subtraction,'',Is 97 minus 24 equal to 73?,Yes,-5.172067165374756,-4.557803153991699,No,False
Arithmetic,2_digit_subtraction,'',Is 85 minus 81 equal to 4?,Yes,-5.179298400878906,-4.8177876472473145,No,False
Arithmetic,2_digit_subtraction,'',Is 59 minus 61 equal to -2?,Yes,-5.400076866149902,-4.855121612548828,No,False
Arithmetic,2_digit_subtraction,'',Is 26 minus 10 equal to 16?,Yes,-5.206684112548828,-4.588524341583252,No,False
Arithmetic,2_digit_subtraction,'',Is 28 minus 26 equal to 2?,Yes,-5.3726043701171875,-4.823208332061768,No,False
Arithmetic,2_digit_subtraction,'',Is 62 minus 92 equal to -30?,Yes,-5.3804168701171875,-4.772002696990967,No,False
Arithmetic,2_digit_subtraction,'',Is 20 minus 33 equal to -13?,Yes,-6.042701244354248,-5.11863899230957,No,False
Arithmetic,2_digit_subtraction,'',Is 48 minus 66 equal to -18?,Yes,-5.712318420410156,-4.9153733253479,No,False
Arithmetic,2_digit_subtraction,'',Is 71 minus 28 equal to 43?,Yes,-4.997137069702148,-4.508367538452148,No,False
Arithmetic,2_digit_subtraction,'',Is 18 minus 51 equal to -33?,Yes,-5.937110900878906,-5.077715873718262,No,False
Arithmetic,2_digit_subtraction,'',Is 97 minus 66 equal to 31?,Yes,-4.901333332061768,-4.410827159881592,No,False
Arithmetic,2_digit_subtraction,'',Is 70 minus 50 equal to 20?,Yes,-5.1447529792785645,-4.52730655670166,No,False
Arithmetic,2_digit_subtraction,'',Is 79 minus 69 equal to 10?,Yes,-5.061978340148926,-4.576584339141846,No,False
Arithmetic,2_digit_subtraction,'',Is 59 minus 99 equal to -40?,Yes,-5.259312152862549,-4.709502696990967,No,False
Arithmetic,2_digit_subtraction,'',Is 16 minus 17 equal to -1?,Yes,-5.5601043701171875,-4.826690196990967,No,False
Arithmetic,2_digit_subtraction,'',Is 33 minus 71 equal to -38?,Yes,-5.399937152862549,-4.789617538452148,No,False
Arithmetic,2_digit_subtraction,'',Is 41 minus 55 equal to -14?,Yes,-5.7923479080200195,-4.936065196990967,No,False
Arithmetic,2_digit_subtraction,'',Is 39 minus 91 equal to -52?,Yes,-5.47983980178833,-4.743649005889893,No,False
Arithmetic,2_digit_subtraction,'',Is 15 minus 31 equal to -16?,Yes,-5.600273609161377,-5.048336505889893,No,False
Arithmetic,2_digit_subtraction,'',Is 61 minus 41 equal to 20?,Yes,-5.024379253387451,-4.474062919616699,No,False
Arithmetic,2_digit_subtraction,'',Is 98 minus 42 equal to 56?,Yes,-4.936065196990967,-4.381457328796387,No,False
Arithmetic,2_digit_subtraction,'',Is 40 minus 80 equal to -40?,Yes,-5.469691753387451,-4.7934651374816895,No,False
Arithmetic,2_digit_subtraction,'',Is 73 minus 41 equal to 32?,Yes,-4.7931904792785645,-4.364618301391602,No,False
Arithmetic,2_digit_subtraction,'',Is 31 minus 51 equal to -20?,Yes,-5.44077730178833,-4.767086505889893,No,False
Arithmetic,2_digit_subtraction,'',Is 50 minus 39 equal to 11?,Yes,-5.345335006713867,-4.665524005889893,No,False
Arithmetic,2_digit_subtraction,'',Is 50 minus 50 equal to 0?,Yes,-5.306187152862549,-4.625192165374756,No,False
Arithmetic,2_digit_subtraction,'',Is 17 minus 99 equal to -82?,Yes,-5.626144886016846,-4.888235092163086,No,False
Arithmetic,2_digit_subtraction,'',Is 10 minus 27 equal to -17?,Yes,-6.036770343780518,-5.23582649230957,No,False
Arithmetic,2_digit_subtraction,'',Is 74 minus 82 equal to -8?,Yes,-5.293843746185303,-4.7513108253479,No,False
Arithmetic,2_digit_subtraction,'',Is 78 minus 38 equal to 40?,Yes,-4.945459842681885,-4.454421520233154,No,False
Arithmetic,2_digit_subtraction,'',Is 66 minus 78 equal to -12?,Yes,-5.508833408355713,-4.7787251472473145,No,False
Arithmetic,2_digit_subtraction,'',Is 44 minus 63 equal to -19?,Yes,-5.844770908355713,-5.049770832061768,No,False
Arithmetic,2_digit_subtraction,'',Is 57 minus 98 equal to -41?,Yes,-5.740804195404053,-4.948208332061768,No,False
Arithmetic,2_digit_subtraction,'',Is 71 minus 81 equal to -10?,Yes,-5.3782854080200195,-4.834502696990967,No,False
Arithmetic,2_digit_subtraction,'',Is 47 minus 38 equal to 9?,Yes,-5.09702730178833,-4.54918909072876,No,False
Arithmetic,2_digit_subtraction,'',Is 49 minus 86 equal to -37?,Yes,-5.634451866149902,-4.838475227355957,No,False
Arithmetic,2_digit_subtraction,'',Is 90 minus 10 equal to 80?,Yes,-4.981139659881592,-4.360877513885498,No,False
Arithmetic,2_digit_subtraction,'',Is 11 minus 72 equal to -61?,Yes,-5.5835418701171875,-4.8490376472473145,No,False
Arithmetic,2_digit_subtraction,'',Is 40 minus 30 equal to 10?,Yes,-5.175309658050537,-4.618484020233154,No,False
Arithmetic,2_digit_subtraction,'',Is 13 minus 33 equal to -20?,Yes,-5.571812152862549,-4.836492538452148,No,False
Arithmetic,2_digit_subtraction,'',Is 61 minus 80 equal to -19?,Yes,-6.319255352020264,-5.405512809753418,No,False
Arithmetic,2_digit_subtraction,'',Is 94 minus 28 equal to 66?,Yes,-5.040647506713867,-4.48824405670166,No,False
Arithmetic,2_digit_subtraction,'',Is 36 minus 81 equal to -45?,Yes,-5.308326244354248,-4.697850227355957,No,False
Arithmetic,2_digit_subtraction,'',Is 36 minus 58 equal to -22?,Yes,-5.407749652862549,-4.672430038452148,No,False
Arithmetic,2_digit_subtraction,'',Is 62 minus 26 equal to 36?,Yes,-5.004949569702148,-4.517086505889893,No,False
Arithmetic,2_digit_subtraction,'',Is 64 minus 49 equal to 15?,Yes,-5.0744404792785645,-4.51949405670166,No,False
Arithmetic,2_digit_subtraction,'',Is 72 minus 25 equal to 47?,Yes,-5.1368207931518555,-4.520937919616699,No,False
Arithmetic,2_digit_subtraction,'',Is 35 minus 76 equal to -41?,Yes,-5.538673400878906,-4.803252696990967,No,False
Arithmetic,2_digit_subtraction,'',Is 45 minus 45 equal to 0?,Yes,-4.974040985107422,-4.420784950256348,No,False
Arithmetic,2_digit_subtraction,'',Is 93 minus 67 equal to 26?,Yes,-4.90952730178833,-4.359930038452148,No,False
Arithmetic,2_digit_subtraction,'',Is 36 minus 70 equal to -34?,Yes,-5.7710418701171875,-5.0353779792785645,No,False
Arithmetic,2_digit_subtraction,'',Is 29 minus 24 equal to 5?,Yes,-5.115898609161377,-4.749590873718262,No,False
Arithmetic,2_digit_subtraction,'',Is 81 minus 38 equal to 43?,Yes,-4.985874652862549,-4.562090873718262,No,False
Arithmetic,2_digit_subtraction,'',Is 70 minus 75 equal to -5?,Yes,-5.394263744354248,-4.84520149230957,No,False
Arithmetic,2_digit_subtraction,'',Is 75 minus 70 equal to 5?,Yes,-5.321812152862549,-4.8322529792785645,No,False
Arithmetic,2_digit_subtraction,'',Is 56 minus 65 equal to -9?,Yes,-5.321333408355713,-4.654815196990967,No,False
Arithmetic,2_digit_subtraction,'',Is 87 minus 73 equal to 14?,Yes,-5.3939104080200195,-4.8490376472473145,No,False
Arithmetic,2_digit_subtraction,'',Is 94 minus 89 equal to 5?,Yes,-5.228062152862549,-4.740752696990967,No,False
Arithmetic,2_digit_subtraction,'',Is 68 minus 85 equal to -17?,Yes,-5.969915390014648,-5.30015230178833,No,False
Arithmetic,2_digit_subtraction,'',Is 27 minus 68 equal to -41?,Yes,-5.624241352081299,-4.890772342681885,No,False
Arithmetic,2_digit_multiplication,'',Is 66 times 31 equal to 5554?,No,-5.106343746185303,-4.932209491729736,No,True
Arithmetic,2_digit_multiplication,'',Is 87 times 84 equal to 5834?,No,-5.041070938110352,-4.813441753387451,No,True
Arithmetic,2_digit_multiplication,'',Is 32 times 66 equal to 6468?,No,-4.924587726593018,-4.683246612548828,No,True
Arithmetic,2_digit_multiplication,'',Is 20 times 56 equal to 7037?,No,-5.249478340148926,-4.75926399230957,No,True
Arithmetic,2_digit_multiplication,'',Is 16 times 16 equal to 248?,No,-5.223699569702148,-4.671465873718262,No,True
Arithmetic,2_digit_multiplication,'',Is 39 times 58 equal to 6277?,No,-5.153683185577393,-4.798019886016846,No,True
Arithmetic,2_digit_multiplication,'',Is 61 times 62 equal to 9267?,No,-4.96511697769165,-4.7376604080200195,No,True
Arithmetic,2_digit_multiplication,'',Is 14 times 86 equal to 6736?,No,-5.075832843780518,-4.775975227355957,No,True
Arithmetic,2_digit_multiplication,'',Is 99 times 72 equal to 9372?,No,-5.086958408355713,-4.664254665374756,No,True
Arithmetic,2_digit_multiplication,'',Is 17 times 77 equal to 5736?,No,-5.095130920410156,-4.797022342681885,No,True
Arithmetic,2_digit_multiplication,'',Is 97 times 64 equal to 6466?,No,-4.846462726593018,-4.545334339141846,No,True
Arithmetic,2_digit_multiplication,'',Is 64 times 37 equal to 7550?,No,-4.98765230178833,-4.6224751472473145,No,True
Arithmetic,2_digit_multiplication,'',Is 56 times 66 equal to 9668?,No,-5.107662677764893,-4.813999652862549,No,True
Arithmetic,2_digit_multiplication,'',Is 80 times 16 equal to 6114?,No,-5.404537677764893,-4.923374652862549,No,True
Arithmetic,2_digit_multiplication,'',Is 82 times 21 equal to 6925?,No,-5.035125732421875,-4.740898609161377,No,True
Arithmetic,2_digit_multiplication,'',Is 95 times 18 equal to 1148?,No,-5.343360900878906,-4.7943501472473145,No,True
Arithmetic,2_digit_multiplication,'',Is 54 times 51 equal to 3681?,No,-5.103201866149902,-4.68113899230957,No,True
Arithmetic,2_digit_multiplication,'',Is 10 times 46 equal to 389?,No,-5.073208332061768,-4.51949405670166,No,True
Arithmetic,2_digit_multiplication,'',Is 57 times 13 equal to 554?,No,-5.211958408355713,-4.915647506713867,No,True
Arithmetic,2_digit_multiplication,'',Is 54 times 22 equal to 2345?,No,-5.023048400878906,-4.7228779792785645,No,True
Arithmetic,2_digit_multiplication,'',Is 44 times 48 equal to 9687?,No,-5.098646640777588,-4.802165985107422,No,True
Arithmetic,2_digit_multiplication,'',Is 19 times 89 equal to 2333?,No,-5.251020908355713,-5.075262069702148,No,True
Arithmetic,2_digit_multiplication,'',Is 54 times 99 equal to 9293?,No,-4.931326866149902,-4.631881237030029,No,True
Arithmetic,2_digit_multiplication,'',Is 92 times 88 equal to 1424?,No,-5.037679195404053,-4.743772506713867,No,True
Arithmetic,2_digit_multiplication,'',Is 52 times 16 equal to 833?,No,-5.124241352081299,-4.825719356536865,No,True
Arithmetic,2_digit_multiplication,'',Is 25 times 29 equal to 783?,No,-5.205837726593018,-4.840456962585449,No,True
Arithmetic,2_digit_multiplication,'',Is 38 times 42 equal to 2285?,No,-5.222625732421875,-4.867379665374756,No,True
Arithmetic,2_digit_multiplication,'',Is 34 times 59 equal to 1890?,No,-4.55540132522583,-4.247621059417725,No,True
Arithmetic,2_digit_multiplication,'',Is 98 times 71 equal to 4004?,No,-5.063520908355713,-4.767210006713867,No,True
Arithmetic,2_digit_multiplication,'',Is 98 times 32 equal to 5963?,No,-5.1694793701171875,-4.8713154792785645,No,True
Arithmetic,2_digit_multiplication,'',Is 46 times 29 equal to 6333?,No,-5.222625732421875,-4.864324569702148,No,True
Arithmetic,2_digit_multiplication,'',Is 36 times 82 equal to 6725?,No,-4.84702730178833,-4.607940196990967,No,True
Arithmetic,2_digit_multiplication,'',Is 16 times 33 equal to 391?,No,-5.116798400878906,-4.7552876472473145,No,True
Arithmetic,2_digit_multiplication,'',Is 40 times 12 equal to 440?,No,-5.048019886016846,-4.68113899230957,No,True
Arithmetic,2_digit_multiplication,'',Is 22 times 75 equal to 1257?,No,-5.1772918701171875,-4.876585006713867,No,True
Arithmetic,2_digit_multiplication,'',Is 95 times 81 equal to 3935?,No,-5.129781246185303,-4.771031856536865,No,True
Arithmetic,2_digit_multiplication,'',Is 38 times 22 equal to 143?,No,-5.09702730178833,-4.610836505889893,No,True
Arithmetic,2_digit_multiplication,'',Is 63 times 23 equal to 3084?,No,-5.074188232421875,-4.779961109161377,No,True
Arithmetic,2_digit_multiplication,'',Is 61 times 13 equal to 350?,No,-4.929298400878906,-4.568877696990967,No,True
Arithmetic,2_digit_multiplication,'',Is 71 times 90 equal to 3673?,No,-5.094915390014648,-4.865898609161377,No,True
Arithmetic,2_digit_multiplication,'',Is 55 times 38 equal to 8610?,No,-5.037773609161377,-4.673336505889893,No,True
Arithmetic,2_digit_multiplication,'',Is 45 times 75 equal to 8456?,No,-5.062016010284424,-4.763388156890869,No,True
Arithmetic,2_digit_multiplication,'',Is 71 times 95 equal to 6541?,No,-5.092366695404053,-4.795586109161377,No,True
Arithmetic,2_digit_multiplication,'',Is 71 times 85 equal to 3719?,No,-5.055852890014648,-4.764336109161377,No,True
Arithmetic,2_digit_multiplication,'',Is 94 times 26 equal to 5872?,No,-5.048374652862549,-4.7463154792785645,No,True
Arithmetic,2_digit_multiplication,'',Is 17 times 95 equal to 5099?,No,-5.073208332061768,-4.704586505889893,No,True
Arithmetic,2_digit_multiplication,'',Is 14 times 67 equal to 890?,No,-4.920586109161377,-4.681149005889893,No,True
Arithmetic,2_digit_multiplication,'',Is 91 times 55 equal to 1342?,No,-5.092991352081299,-4.795784950256348,No,True
Arithmetic,2_digit_multiplication,'',Is 24 times 76 equal to 6365?,No,-5.0132293701171875,-4.95640230178833,No,True
Arithmetic,2_digit_multiplication,'',Is 56 times 86 equal to 7047?,No,-5.114448070526123,-4.755575656890869,No,True
Arithmetic,2_digit_multiplication,'',Is 86 times 12 equal to 3301?,No,-5.335742473602295,-4.977504253387451,No,True
Arithmetic,2_digit_multiplication,'',Is 13 times 45 equal to 550?,No,-5.209648609161377,-4.719305038452148,No,True
Arithmetic,2_digit_multiplication,'',Is 68 times 37 equal to 4867?,No,-5.139866352081299,-4.717659950256348,No,True
Arithmetic,2_digit_multiplication,'',Is 11 times 81 equal to 652?,No,-4.99546480178833,-4.758367538452148,No,True
Arithmetic,2_digit_multiplication,'',Is 62 times 59 equal to 3275?,No,-4.973646640777588,-4.802165985107422,No,True
Arithmetic,2_digit_multiplication,'',Is 43 times 10 equal to 124?,No,-4.965887069702148,-4.54137659072876,No,True
Arithmetic,2_digit_multiplication,'',Is 27 times 26 equal to 285?,No,-5.086129665374756,-4.721865653991699,No,True
Arithmetic,2_digit_multiplication,'',Is 50 times 23 equal to 5941?,No,-5.132423400878906,-4.703317165374756,No,True
Arithmetic,2_digit_multiplication,'',Is 57 times 82 equal to 7689?,No,-5.077930450439453,-4.9116668701171875,No,True
Arithmetic,2_digit_multiplication,'',Is 72 times 94 equal to 1630?,No,-4.905860900878906,-4.6693501472473145,No,True
Arithmetic,2_digit_multiplication,'',Is 66 times 39 equal to 6867?,No,-5.101173400878906,-4.7396626472473145,No,True
Arithmetic,2_digit_multiplication,'',Is 29 times 21 equal to 312?,No,-4.884397506713867,-4.643740653991699,No,True
Arithmetic,2_digit_multiplication,'',Is 38 times 70 equal to 4210?,No,-5.087437152862549,-4.663653373718262,No,True
Arithmetic,2_digit_multiplication,'',Is 65 times 54 equal to 7962?,No,-5.149458408355713,-4.976754665374756,No,True
Arithmetic,2_digit_multiplication,'',Is 63 times 97 equal to 9084?,No,-5.124805450439453,-4.9585418701171875,No,True
Arithmetic,2_digit_multiplication,'',Is 84 times 36 equal to 7062?,No,-5.366523742675781,-5.138332843780518,No,True
Arithmetic,2_digit_multiplication,'',Is 52 times 64 equal to 4487?,No,-5.114620685577393,-4.757290840148926,No,True
Arithmetic,2_digit_multiplication,'',Is 47 times 45 equal to 7221?,No,-5.383977890014648,-4.903387069702148,No,True
Arithmetic,2_digit_multiplication,'',Is 19 times 53 equal to 2646?,No,-5.170491695404053,-4.934637069702148,No,True
Arithmetic,2_digit_multiplication,'',Is 97 times 29 equal to 9518?,No,-5.093228340148926,-4.791600227355957,No,True
Arithmetic,2_digit_multiplication,'',Is 30 times 74 equal to 4045?,No,-4.978062152862549,-4.674770832061768,No,True
Arithmetic,2_digit_multiplication,'',Is 99 times 38 equal to 7080?,No,-5.0638108253479,-4.509109020233154,No,True
Arithmetic,2_digit_multiplication,'',Is 46 times 57 equal to 9476?,No,-5.004896640777588,-4.710200309753418,No,True
Arithmetic,2_digit_multiplication,'',Is 42 times 38 equal to 1626?,No,-5.06577730178833,-4.641180038452148,No,True
Arithmetic,2_digit_multiplication,'',Is 67 times 41 equal to 4995?,No,-5.179023742675781,-4.888332843780518,No,True
Arithmetic,2_digit_multiplication,'',Is 72 times 27 equal to 3699?,No,-4.9116668701171875,-4.549770832061768,No,True
Arithmetic,2_digit_multiplication,'',Is 39 times 48 equal to 8277?,No,-5.137709140777588,-4.782191753387451,No,True
Arithmetic,2_digit_multiplication,'',Is 17 times 93 equal to 7453?,No,-5.113250732421875,-4.94077730178833,No,True
Arithmetic,2_digit_multiplication,'',Is 76 times 40 equal to 8832?,No,-5.085453510284424,-4.788131237030029,No,True
Arithmetic,2_digit_multiplication,'',Is 91 times 84 equal to 6063?,No,-4.926948070526123,-4.754188060760498,No,True
Arithmetic,2_digit_multiplication,'',Is 43 times 90 equal to 1683?,No,-4.952735900878906,-4.654815196990967,No,True
Arithmetic,2_digit_multiplication,'',Is 29 times 26 equal to 830?,No,-4.8555707931518555,-4.678043365478516,No,True
Arithmetic,2_digit_multiplication,'',Is 62 times 81 equal to 5273?,No,-5.096796035766602,-4.929298400878906,No,True
Arithmetic,2_digit_multiplication,'',Is 79 times 48 equal to 5422?,No,-5.086958408355713,-4.789254665374756,No,True
Arithmetic,2_digit_multiplication,'',Is 43 times 32 equal to 2920?,No,-4.919353485107422,-4.620622158050537,No,True
Arithmetic,2_digit_multiplication,'',Is 86 times 46 equal to 4220?,No,-5.089813232421875,-4.672067165374756,No,True
Arithmetic,2_digit_multiplication,'',Is 10 times 83 equal to 472?,No,-5.017124652862549,-4.7162251472473145,No,True
Arithmetic,2_digit_multiplication,'',Is 83 times 47 equal to 5398?,No,-5.136688232421875,-4.842461109161377,No,True
Arithmetic,2_digit_multiplication,'',Is 58 times 75 equal to 8998?,No,-5.218883514404297,-4.858853340148926,No,True
Arithmetic,2_digit_multiplication,'',Is 93 times 88 equal to 4450?,No,-4.8860979080200195,-4.5900654792785645,No,True
Arithmetic,2_digit_multiplication,'',Is 63 times 96 equal to 2179?,No,-5.01199197769165,-4.842366695404053,No,True
Arithmetic,2_digit_multiplication,'',Is 95 times 29 equal to 3422?,No,-5.2085418701171875,-4.7228779792785645,No,True
Arithmetic,2_digit_multiplication,'',Is 17 times 52 equal to 469?,No,-5.1907854080200195,-4.889336109161377,No,True
Arithmetic,2_digit_multiplication,'',Is 52 times 13 equal to 678?,No,-5.181326866149902,-4.758109092712402,No,True
Arithmetic,2_digit_multiplication,'',Is 98 times 56 equal to 6647?,No,-5.092037677764893,-4.8569793701171875,No,True
Arithmetic,2_digit_multiplication,'',Is 10 times 66 equal to 491?,No,-4.944903373718262,-4.451181411743164,No,True
Arithmetic,2_digit_multiplication,'',Is 49 times 43 equal to 9863?,No,-5.1595354080200195,-4.860960006713867,No,True
Arithmetic,2_digit_multiplication,'',Is 25 times 49 equal to 8152?,No,-5.302165985107422,-4.872594356536865,No,True
Arithmetic,2_digit_multiplication,'',Is 78 times 67 equal to 7221?,No,-5.241992950439453,-4.8882293701171875,No,True
Arithmetic,2_digit_multiplication,'',Is 53 times 95 equal to 7408?,No,-5.169308185577393,-4.811978340148926,No,True
Arithmetic,2_digit_multiplication,'',Is 38 times 57 equal to 2166?,Yes,-5.214813232421875,-4.795586109161377,No,False
Arithmetic,2_digit_multiplication,'',Is 46 times 52 equal to 2392?,Yes,-5.085548400878906,-4.6615376472473145,No,False
Arithmetic,2_digit_multiplication,'',Is 69 times 45 equal to 3105?,Yes,-5.265758514404297,-4.969894886016846,No,False
Arithmetic,2_digit_multiplication,'',Is 74 times 56 equal to 4144?,Yes,-5.031383514404297,-4.796353340148926,No,False
Arithmetic,2_digit_multiplication,'',Is 14 times 81 equal to 1134?,Yes,-5.063999652862549,-4.826690196990967,No,False
Arithmetic,2_digit_multiplication,'',Is 69 times 29 equal to 2001?,Yes,-4.636247158050537,-4.331195831298828,No,False
Arithmetic,2_digit_multiplication,'',Is 32 times 95 equal to 3040?,Yes,-5.017124652862549,-4.713833332061768,No,False
Arithmetic,2_digit_multiplication,'',Is 70 times 23 equal to 1610?,Yes,-5.18296480178833,-4.696774005889893,No,False
Arithmetic,2_digit_multiplication,'',Is 37 times 48 equal to 1776?,Yes,-5.1226043701171875,-4.701690196990967,No,False
Arithmetic,2_digit_multiplication,'',Is 63 times 23 equal to 1449?,Yes,-5.071477890014648,-4.717461109161377,No,False
Arithmetic,2_digit_multiplication,'',Is 56 times 57 equal to 3192?,Yes,-5.0288543701171875,-4.791958332061768,No,False
Arithmetic,2_digit_multiplication,'',Is 80 times 84 equal to 6720?,Yes,-5.0991668701171875,-4.7385029792785645,No,False
Arithmetic,2_digit_multiplication,'',Is 93 times 60 equal to 5580?,Yes,-4.905728340148926,-4.667621612548828,No,False
Arithmetic,2_digit_multiplication,'',Is 50 times 80 equal to 4000?,Yes,-5.2228779792785645,-4.790524005889893,No,False
Arithmetic,2_digit_multiplication,'',Is 55 times 45 equal to 2475?,Yes,-4.948025226593018,-4.583547592163086,No,False
Arithmetic,2_digit_multiplication,'',Is 88 times 44 equal to 3872?,Yes,-5.1589274406433105,-4.738563060760498,No,False
Arithmetic,2_digit_multiplication,'',Is 16 times 22 equal to 352?,Yes,-5.159888744354248,-4.797171592712402,No,False
Arithmetic,2_digit_multiplication,'',Is 60 times 92 equal to 5520?,Yes,-4.999478340148926,-4.63426399230957,No,False
Arithmetic,2_digit_multiplication,'',Is 50 times 84 equal to 4200?,Yes,-5.204624652862549,-4.7162251472473145,No,False
Arithmetic,2_digit_multiplication,'',Is 67 times 43 equal to 2881?,Yes,-5.045491695404053,-4.689085006713867,No,False
Arithmetic,2_digit_multiplication,'',Is 54 times 51 equal to 2754?,Yes,-5.001380920410156,-4.703272342681885,No,False
Arithmetic,2_digit_multiplication,'',Is 79 times 86 equal to 6794?,Yes,-5.1917033195495605,-4.967991352081299,No,False
Arithmetic,2_digit_multiplication,'',Is 98 times 32 equal to 3136?,Yes,-5.196333408355713,-4.775022506713867,No,False
Arithmetic,2_digit_multiplication,'',Is 71 times 43 equal to 3053?,Yes,-5.091010570526123,-4.795943737030029,No,False
Arithmetic,2_digit_multiplication,'',Is 76 times 29 equal to 2204?,Yes,-5.225179195404053,-4.867379665374756,No,False
Arithmetic,2_digit_multiplication,'',Is 20 times 57 equal to 1140?,Yes,-5.16733980178833,-4.740752696990967,No,False
Arithmetic,2_digit_multiplication,'',Is 84 times 43 equal to 3612?,Yes,-5.010180473327637,-4.7149457931518555,No,False
Arithmetic,2_digit_multiplication,'',Is 24 times 78 equal to 1872?,Yes,-4.890817165374756,-4.71325159072876,No,False
Arithmetic,2_digit_multiplication,'',Is 25 times 15 equal to 375?,Yes,-5.057583332061768,-4.688961505889893,No,False
Arithmetic,2_digit_multiplication,'',Is 84 times 31 equal to 2604?,Yes,-5.140429973602295,-4.846271991729736,No,False
Arithmetic,2_digit_multiplication,'',Is 88 times 70 equal to 6160?,Yes,-5.146725177764893,-4.851173400878906,No,False
Arithmetic,2_digit_multiplication,'',Is 93 times 65 equal to 6045?,Yes,-4.874610900878906,-4.6381001472473145,No,False
Arithmetic,2_digit_multiplication,'',Is 34 times 89 equal to 3026?,Yes,-4.95640230178833,-4.655840873718262,No,False
Arithmetic,2_digit_multiplication,'',Is 50 times 57 equal to 2850?,Yes,-5.1224751472473145,-4.690615653991699,No,False
Arithmetic,2_digit_multiplication,'',Is 96 times 26 equal to 2496?,Yes,-4.89390230178833,-4.592315196990967,No,False
Arithmetic,2_digit_multiplication,'',Is 95 times 18 equal to 1710?,Yes,-5.309637069702148,-4.759274005889893,No,False
Arithmetic,2_digit_multiplication,'',Is 55 times 15 equal to 825?,Yes,-4.9805707931518555,-4.677187919616699,No,False
Arithmetic,2_digit_multiplication,'',Is 36 times 43 equal to 1548?,Yes,-4.965887069702148,-4.787627696990967,No,False
Arithmetic,2_digit_multiplication,'',Is 54 times 80 equal to 4320?,Yes,-4.933082580566406,-4.632959842681885,No,False
Arithmetic,2_digit_multiplication,'',Is 54 times 97 equal to 5238?,Yes,-5.083198070526123,-4.724325656890869,No,False
Arithmetic,2_digit_multiplication,'',Is 95 times 91 equal to 8645?,Yes,-4.9976043701171875,-4.6369404792785645,No,False
Arithmetic,2_digit_multiplication,'',Is 30 times 59 equal to 1770?,Yes,-4.896031856536865,-4.592105865478516,No,False
Arithmetic,2_digit_multiplication,'',Is 14 times 55 equal to 770?,Yes,-5.039254665374756,-4.733965873718262,No,False
Arithmetic,2_digit_multiplication,'',Is 26 times 17 equal to 442?,Yes,-5.1282854080200195,-4.828317165374756,No,False
Arithmetic,2_digit_multiplication,'',Is 13 times 77 equal to 1001?,Yes,-5.140817165374756,-4.714053153991699,No,False
Arithmetic,2_digit_multiplication,'',Is 87 times 22 equal to 1914?,Yes,-5.034145832061768,-4.545519828796387,No,False
Arithmetic,2_digit_multiplication,'',Is 76 times 18 equal to 1368?,Yes,-5.318929195404053,-4.900022506713867,No,False
Arithmetic,2_digit_multiplication,'',Is 40 times 12 equal to 480?,Yes,-4.893520832061768,-4.524899005889893,No,False
Arithmetic,2_digit_multiplication,'',Is 34 times 37 equal to 1258?,Yes,-5.157749652862549,-4.733965873718262,No,False
Arithmetic,2_digit_multiplication,'',Is 70 times 65 equal to 4550?,Yes,-5.034145832061768,-4.604678153991699,No,False
Arithmetic,2_digit_multiplication,'',Is 82 times 45 equal to 3690?,Yes,-5.111383438110352,-4.940895080566406,No,False
Arithmetic,2_digit_multiplication,'',Is 83 times 70 equal to 5810?,Yes,-4.9819793701171875,-4.7463154792785645,No,False
